COMID,lengthKM,Tidal,SLOPE,width_bkfl_m,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,CANADSKEL_,CANADSKEL1,UID_V6,F_CODE,HYC,VTR,YSS,LAKEUID,NAME_EN,NOM_FR,CGNDB_EN,CGNDB_FR,CGNS_FID,DATE_E,coast,outlet
2016570,3.82428772,0,0,18.59345556,201657,201614,5,5,0.03943,204345,34034,5345105,BH140,8,0,0,0,Philip River,Philip River,CBDNW,CBDNW,e8bcb45dafd711d892e2080020a0f4c9,20070302,0,0
2016590,2.360425534,0,0,83.48900194,201659,201645,5,5,0.02946,204347,3192091,6187105,VT001,0,1,0,1511255, , , , , ,20070302,0,0
2016600,4.654360117,0,0,1.80008061,201660,201616,5,5,0.05204,204348,3192851,5572105,BH140,8,0,0,0, , , , , ,20070302,0,0
2016530,7.41086957,0,0,29.66899183,201653,201667,15,15,0.09527,204353,36478,628105,BH140,8,0,0,0, , , , , ,2003,0,0
2016680,1.32777058,0,0,30.83568316,201668,201659,5,5,0.01755,204354,3192089,6189105,VT001,0,1,0,1511255, , , , , ,20070302,0,0
2016690,7.939688487,0,0,10.7450476,201669,201582,5,5,0.08328,204355,3191435,6896105,BH140,8,0,0,0,River John,River John,CASFA,CASFA,bb57e5c1af6f11d892e2080020a0f4c9,20070302,0,0
2016700,10.95849238,0,0,3.675047516,201670,201586,5,5,0.13089,204356,3191522,6950105,BH140,8,0,0,0, , , , , ,20070302,0,0
2016750,0.824503577,0,0,29.83632478,201675,201668,5,5,0.01107,204360,3192094,6188105,VT001,0,1,0,1510255,West River of Pictou,West River of Pictou,CBOKA,CBOKA,9199d44daff711d892e2080020a0f4c9,20070302,0,0
2016770,12.04213093,0,0,3.975547038,201677,201634,36,36,0.15245,204362,20,6717105,BH140,8,0,0,0, , , , , ,20070302,0,1
2016800,14.15489193,0,0,4.548951165,201680,201681,53,53,0.17519,204364,111,6701105,BH140,8,0,0,0, , , , , ,20070302,0,1
2016830,0.929172702,0,0,59.64059596,201683,201659,5,5,0.00936,204366,3192090,6190105,VT001,0,1,0,1511255, , , , , ,20070302,0,0
2016890,17.50886128,0,0,5.431078995,201689,201690,5,5,0.20072,204372,35543,3297105,BH140,8,0,0,0, , , , , ,2003,0,0
2016910,2.591062467,0,0,1.10475118,201691,201692,15,15,0.02917,204373,3191573,575105,BH140,8,0,0,0,Nerepis River,Nerepis River,DABNU,DABNU,0c795584849c20c3f495fd51263add7c,2003,0,0
2016930,3.892958207,0,0,1.551060803,201693,201692,15,15,0.04834,204374,36439,579105,BH140,8,0,0,0, , , , , ,2003,0,0
2016940,1.720339105,0,0,14.43545793,201694,201657,5,5,0.01734,204375,34034,5346105,BH140,8,0,0,0,Philip River,Philip River,CBDNW,CBDNW,e8bcb45dafd711d892e2080020a0f4c9,20070302,0,0
2016950,11.3516221,0,0,3.784612669,201695,201696,36,36,0.13418,204377,14,6712105,BH140,8,0,0,0, , , , , ,20070302,0,1
2016970,15.62763324,0,0,4.940155841,201697,201657,5,5,0.20303,204378,3191525,6941105,BH140,8,0,0,0, , , , , ,20070302,0,0
2016840,0.82215584,0,0,0.424370258,201684,201701,53,36,0.00859,204382,10,6710105,BH140,8,0,0,0, , , , , ,20070302,0,1
2016390,5.935113282,0,0,22.00844829,201639,201704,36,36,0.06866,204387,26,6720105,BH140,8,0,0,0,River Inhabitants,River Inhabitants,CARLC,CARLC,ff9de2a4af6e11d892e2080020a0f4c9,20070302,0,0
2017050,16.09597648,0,0,93.13852684,201705,201496,15,15,0.16577,204388,36373,615105,BH140,8,0,0,0,Oromocto River,Oromocto River,DATWN,DATWN,0c803390849c20c3b25c26ef7b645fbd,2003,0,0
2016670,8.21249555,0,0,37.79800696,201667,201705,15,15,0.10826,204389,36478,618105,BH140,8,0,0,0, , , , , ,2003,0,0
2015770,12.55728069,0,0,10.07352937,201577,201707,53,53,0.13777,204391,7,6703105,BH140,8,0,0,0,Grand River,Grand River,CAOEZ,CAOEZ,e185b972af6311d892e2080020a0f4c9,20070302,0,0
2017120,7.073467158,0,0,42.60863652,201712,201620,5,5,0.07428,204396,34405,6973105,BH140,8,0,0,0,River Hébert,River Hébert,CAQBK,CAQBK,616b2f01af6d11d892e2080020a0f4c9,20070302,0,0
2016070,8.113670411,0,0,10.94094484,201607,201713,15,15,0.08234,204397,36993,710105,BH140,8,0,0,0, , , , , ,2003,0,0
2016300,7.075691525,0,0,21.30758759,201630,201713,15,15,0.0808,204398,36994,711105,BH140,8,0,0,0,Magaguadavic River,Magaguadavic River,DAMIL,DAMIL,0c7d40de849c20c361abddb3480820ba,2003,0,0
2017160,2.484386713,0,0,5.401407178,201716,201675,5,5,0.02417,204400,3192093,7755105,VT001,0,1,0,1510255,West River of Pictou,West River of Pictou,CBOKA,CBOKA,9199d44daff711d892e2080020a0f4c9,20070606,0,0
2016170,10.1327121,0,0,35.24016148,201617,201721,5,5,0.12114,204405,35985,3269105,BH140,8,0,0,0,Kennebecasis River,Kennebecasis River,DBBTD,DBBTD,0c827d5d849c20c3aeebb3f8d5fab268,2003,0,0
2017250,17.69198508,0,0,5.478383428,201725,201669,5,5,0.22406,204408,3191435,6895105,BH140,8,0,0,0, , , , , ,20070302,0,0
2017370,7.093894736,0,0,21.88362176,201737,201675,5,5,0.08295,204425,3192095,7756105,VT001,0,1,0,1510255,West River of Pictou,West River of Pictou,CBOKA,CBOKA,9199d44daff711d892e2080020a0f4c9,20070606,0,0
2017380,10.05746533,0,0,3.421407949,201738,201596,5,5,0.09894,204426,35266,3237105,BH140,8,0,0,0, , , , , ,2003,0,0
2017440,20.92187969,0,0,6.300156565,201744,201733,5,5,0.24896,204432,3192743,6116105,BH140,8,0,0,0, , , , , ,20070302,0,1
2017450,1.817754424,0,0,43.93025321,201745,201743,5,5,0.02388,204433,3192742,7779105,BH140,8,0,0,0, , , , , ,20070606,0,1
2017460,1.723962535,0,0,3.008625264,201746,201736,5,5,0.01888,204434,32728,6869105,BH140,8,0,0,0, , , , , ,20070302,0,1
2017510,11.56767147,0,0,3.844555673,201751,201638,5,5,0.13491,204440,35120,3200105,BH140,8,0,0,0, , , , , ,2003,0,0
2017540,3.558004848,0,0,3.418339774,201754,201753,5,5,0.03808,204442,3192697,6267105,BH140,8,0,0,0, , , , , ,20070302,0,1
2017600,0.238428787,0,0,14.92843606,201760,201759,53,1,0.00281,204447,3192821,6301105,VT001,0,2,0,0, , , , , ,20070302,0,1
2017070,4.681158229,0,0,13.88166024,201707,201760,53,53,0.05414,204448,3192822,6300105,VT001,0,1,0,1512255,Grand River,Grand River,CAOEZ,CAOEZ,e185b972af6311d892e2080020a0f4c9,20070302,0,0
2017610,0.20714578,0,0,0.134507586,201761,201760,53,1,0.00234,204449,3192821,6299105,VT001,0,2,0,0, , , , , ,20070302,0,1
2017620,5.689048754,0,0,2.127924483,201762,201763,15,15,0.06904,204450,37057,732105,BH140,8,0,0,0, , , , , ,2003,0,0
2017130,3.325139602,0,0,40.29725588,201713,201763,15,15,0.03538,204451,37058,733105,BH140,8,0,0,0,Magaguadavic River,Magaguadavic River,DAMIL,DAMIL,0c7d40de849c20c361abddb3480820ba,2003,0,0
2017660,1.62216017,0,0,1.868204231,201766,201754,5,5,0.02061,204454,3192696,6265105,VT001,0,1,0,106255, , , , , ,20070302,0,0
2017670,7.257342542,0,0,53.61625457,201767,201683,5,5,0.08349,204455,3192092,6148105,VT001,0,1,0,1509255,East River of Pictou,East River of Pictou,CAKWN,CAKWN,8942c33eaf5e11d892e2080020a0f4c9,20070302,0,0
2017750,11.50023255,0,0,3.825864884,201775,201694,5,5,0.13772,204465,3191524,2831105,BH140,8,0,0,0, , , , , ,2003,0,0
2017760,5.653893749,0,0,9.547315195,201776,201694,5,5,0.05809,204466,34034,5349105,BH140,8,0,0,0,Philip River,Philip River,CBDNW,CBDNW,e8bcb45dafd711d892e2080020a0f4c9,20070302,0,0
2017770,6.238050562,0,0,2.297756,201777,201778,53,53,0.07219,204467,11,6711105,BH140,8,0,0,0, , , , , ,20070302,0,1
2017820,9.276937374,0,0,3.198618268,201782,201638,5,5,0.0944,204471,35213,3219105,BH140,8,0,0,0, , , , , ,2003,0,0
2017850,1.764300678,0,0,0.801953009,201785,201766,5,5,0.02212,204475,3192695,6270105,BH140,8,0,0,0, , , , , ,20070302,0,0
2017870,7.993312018,0,0,7.058850494,201787,201745,5,5,0.09971,204478,53,7747105,BH140,8,0,0,0, , , , , ,20070606,0,0
2017880,5.466388457,0,0,46.95378387,201788,201705,15,15,0.05587,204480,36501,631105,BH140,8,0,0,0, , , , , ,2003,0,0
2017890,7.259624119,0,0,2.607369553,201789,201787,5,5,0.08156,204481,53,7746105,BH140,8,0,0,0, , , , , ,20070606,0,0
2017910,0.412628443,0,0,38.24001652,201791,201790,36,1,0.00559,204482,3192830,6311105,VT001,0,2,0,0, , , , , ,20070302,0,1
2017040,5.783471973,0,0,30.9329524,201704,201791,36,36,0.06019,204483,3192831,6310105,VT001,0,1,0,1508255,River Inhabitants,River Inhabitants,CARLC,CARLC,ff9de2a4af6e11d892e2080020a0f4c9,20070302,0,0
2017920,0.304087165,0,0,0.185229249,201792,201791,36,1,0.00412,204484,3192830,6313105,VT001,0,2,0,0, , , , , ,20070302,0,1
2017940,17.37522429,0,0,5.396505985,201794,201631,5,5,0.20847,204487,3191518,6920105,BH140,8,0,0,0, , , , , ,20070302,0,0
2017960,8.428586839,0,0,3.136166852,201796,201776,5,5,0.10882,204489,3191513,5348105,BH140,8,0,0,0,Philip River,Philip River,CBDNW,CBDNW,e8bcb45dafd711d892e2080020a0f4c9,20070302,0,0
2017980,8.87483055,0,0,20.93457942,201798,201656,5,5,0.08846,204491,34160,6972105,BH140,8,0,0,0,Maccan River,Maccan River,CAWEN,CAWEN,65246b58af8b11d892e2080020a0f4c9,20070302,0,0
2017990,17.77029176,0,0,5.498586643,201799,201798,5,5,0.21949,204492,3191511,6971105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018000,0.157866737,0,0,0.267970179,201800,201796,5,5,0.00151,204493,3191513,5347105,BH140,8,0,0,0,Philip River,Philip River,CBDNW,CBDNW,e8bcb45dafd711d892e2080020a0f4c9,20070302,0,0
2018020,0.24096349,0,0,15.17249966,201802,201798,5,5,0.00233,204495,34160,6977105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018030,3.841808848,0,0,6.254916813,201803,201758,5,5,0.04504,204496,31926,6856105,BH140,8,0,0,0,Tracadie River,Tracadie River,CBMGK,CBMGK,6b92f1adaff511d892e2080020a0f4c9,20070302,0,1
2018050,4.195190352,0,0,1.650798921,201805,201803,5,5,0.05371,204499,3192721,6272105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018060,1.394638536,0,0,9.670732079,201806,201784,5,5,0.01344,204500,32109,6862105,BH140,8,0,0,0, , , , , ,20070302,0,1
2018080,14.0047501,0,0,17.24418497,201808,201653,15,15,0.16253,204502,36906,687105,BH140,8,0,0,0, , , , , ,2003,0,0
2016900,10.68541636,0,0,8.991018623,201690,201809,5,5,0.12539,204503,35860,3375105,VT001,0,1,0,435255, , , , , ,2003,0,0
2018100,6.97633978,0,0,2.522285734,201810,201811,5,5,0.06991,204504,34966,3158105,BH140,8,0,0,0, , , , , ,2003,0,0
2018120,13.31022001,0,0,4.321545114,201812,201811,5,5,0.15779,204505,35006,3169105,BH140,8,0,0,0,Point Wolfe River,Point Wolfe River,DAOZB,DAOZB,abbdfe18c6cd11d892e2080020a0f4c9,2003,0,0
2018130,0.322786639,0,0,0.194675711,201813,201808,15,15,0.00369,204507,36916,691105,BH140,8,0,0,0, , , , , ,2003,0,0
2018090,0.629389573,0,0,11.56742913,201809,201814,5,5,0.00752,204508,35884,3379105,VT001,0,1,0,435255, , , , , ,2003,0,0
2018150,15.22841334,0,0,4.834742122,201815,201664,5,5,0.18384,204509,3192076,6095105,BH140,8,0,0,0,Barneys River,Barneys River,CABQV,CABQV,a2f76621af4b11d892e2080020a0f4c9,20070302,0,1
2018160,6.066178782,0,0,3.073588556,201816,201716,5,5,0.0621,204510,3192096,7757105,VT001,0,1,0,1519255, , , , , ,20070606,0,0
2018170,1.708478823,0,0,2.986085638,201817,201802,5,5,0.02175,204511,34305,6979105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018210,5.655657756,0,0,2.117509365,201821,201808,15,15,0.06642,204515,36965,701105,BH140,8,0,0,0, , , , , ,2003,0,0
2018220,1.15204217,0,0,2.150087077,201822,201803,5,5,0.011,204516,32092,6857105,BH140,8,0,0,0,Tracadie River,Tracadie River,CBMGK,CBMGK,6b92f1adaff511d892e2080020a0f4c9,20070302,0,0
2018230,0.694353623,0,0,0.921019325,201823,201816,5,5,0.00674,204517,33317,7705105,BH140,8,0,0,0, , , , , ,20070418,0,0
2018270,11.10811776,0,0,14.2155443,201827,201649,5,5,0.10946,204521,33580,7552105,BH140,8,0,0,0,Wallace River,Wallace River,CBNJW,CBNJW,6b825aa7aff611d892e2080020a0f4c9,20070302,0,0
2018280,2.305788731,0,0,1.002399224,201828,201827,5,5,0.03113,204522,33580,7551105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018310,0.865961966,0,0,0.443134867,201831,201830,36,36,0.00956,204525,3192833,6307105,BH140,8,0,0,0, , , , , ,20070302,0,1
2018320,18.43040888,0,0,5.668316034,201832,201631,5,5,0.20808,204526,33445,6927105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018350,4.833229632,0,0,48.42249451,201835,201767,5,5,0.04686,204530,32887,6885105,BH140,8,0,0,0,East River of Pictou,East River of Pictou,CAKWN,CAKWN,8942c33eaf5e11d892e2080020a0f4c9,20070302,0,0
2018360,3.850173576,0,0,5.877870245,201836,201806,5,5,0.04476,204532,3192726,6113105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018410,14.36022258,0,0,25.01884589,201841,201745,5,5,0.16853,204536,3192742,7778105,BH140,8,0,0,0, , , , , ,20070606,0,0
2018420,13.6888148,0,0,4.423760359,201842,201841,5,5,0.15024,204537,3191446,6866105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018430,22.88926225,0,0,6.790218658,201843,201649,5,5,0.26979,204538,33755,6947105,BH140,8,0,0,0,West Branch Wallace River,West Branch Wallace River,CBNZD,CBNZD,28b827d9aff711d892e2080020a0f4c9,20070302,0,0
2018440,0.214905073,0,0,16.35400726,201844,201841,5,5,0.00249,204539,3192741,6086105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018450,20.93437789,0,0,6.303293331,201845,201619,5,5,0.23428,204540,33256,6912105,BH140,8,0,0,0,Waughs River,Waughs River,CBNPK,CBNPK,72616297aff611d892e2080020a0f4c9,20070302,0,0
2016290,17.003838,0,0,9090.578929,201629,201847,5,15,0.18056,204543,36067,3427105,VT001,0,1,0,417255,Saint John River,Rivière Saint-Jean,DAEEJ,DAEEF,7b29a997ba1f11d892e2080020a0f4c9,2003,0,0
2018490,1.439306698,0,0,46.40497229,201849,201835,5,5,0.01429,204545,32916,6888105,VT001,0,1,0,189255,East River of Pictou,East River of Pictou,CAKWN,CAKWN,8942c33eaf5e11d892e2080020a0f4c9,20070302,0,0
2018530,13.79983774,0,0,4.453645249,201853,201669,5,5,0.14528,204548,3191557,6907105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018540,0.531212389,0,0,14.92810625,201854,201847,5,5,0.00678,204549,36072,3428105,VT001,0,1,0,417255, , , , , ,2003,0,0
2018570,4.366647038,0,0,1.706845024,201857,201827,5,5,0.04814,204552,3192065,5588105,BH140,8,0,0,0,Wallace River,Wallace River,CBNJW,CBNJW,6b825aa7aff611d892e2080020a0f4c9,20070302,0,0
2018580,5.115724305,0,0,1.947622363,201858,201859,5,5,0.05284,204553,3191431,7549105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018600,5.768394854,0,0,8.23306385,201860,201802,5,5,0.06473,204554,34388,6993105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018610,0.501665665,0,0,45.7391107,201861,201849,5,5,0.00552,204555,33034,2432105,BH140,8,0,0,0,East River of Pictou,East River of Pictou,CAKWN,CAKWN,8942c33eaf5e11d892e2080020a0f4c9,2003,0,0
2018620,0.289835649,0,0,14.75444996,201862,201854,5,5,0.00277,204557,36087,3432105,VT001,0,1,0,417255, , , , , ,2003,0,0
2018140,6.2982025,0,0,13.08813716,201814,201863,5,5,0.0743,204558,36084,3431105,VT001,0,1,0,435255, , , , , ,2003,0,0
2018470,0.971151582,0,0,9478.697829,201847,201864,5,15,0.01148,204559,36111,3439105,VT001,0,1,0,417255,Saint John River,Rivière Saint-Jean,DAEEJ,DAEEF,7b29a997ba1f11d892e2080020a0f4c9,2003,0,0
2018660,12.83290951,0,0,4.191984382,201866,201756,5,5,0.14399,204562,32088,6860105,BH140,8,0,0,0, , , , , ,20070302,0,1
2018630,0.295715705,0,0,14.50338686,201863,201867,5,5,0.003,204563,36097,3434105,VT001,0,1,0,435255, , , , , ,2003,0,0
2018670,0.299031426,0,0,14.62964962,201867,201862,5,5,0.00296,204564,36098,3435105,VT001,0,1,0,435255, , , , , ,2003,0,0
2018110,10.38919607,0,0,13.44445513,201811,201868,5,5,0.12779,204566,35002,3166105,BH140,8,0,0,0,Point Wolfe River,Point Wolfe River,DAOZB,DAOZB,abbdfe18c6cd11d892e2080020a0f4c9,2003,0,1
2018690,9.493465864,0,0,3.260725378,201869,201757,5,5,0.10373,204568,3192722,6277105,BH140,8,0,0,0, , , , , ,20070302,0,1
2018700,6.194970683,0,0,2.284522175,201870,201822,5,5,0.0738,204569,3191500,6858105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018710,10.76263168,0,0,13.84605998,201871,201737,5,5,0.11651,204570,33362,6903105,BH140,8,0,0,0,West River of Pictou,West River of Pictou,CBOKA,CBOKA,9199d44daff711d892e2080020a0f4c9,20070302,0,0
2018720,11.48003049,0,0,3.820262308,201872,201871,5,5,0.13492,204571,3191450,2522105,BH140,8,0,0,0, , , , , ,2003,0,0
2018730,7.121251736,0,0,2.565880147,201873,201874,5,5,0.0762,204572,3191572,3252105,BH140,8,0,0,0,Big Salmon River,Big Salmon River,DAQLN,DAQLN,0c7ebf30849c20c3c90b5b2ff488ce66,2003,0,0
2018750,7.694893172,0,0,2.737036073,201875,201874,5,5,0.08303,204573,35749,3253105,BH140,8,0,0,0, , , , , ,2003,0,0
2018770,19.48071541,0,0,5.936306884,201877,201817,5,5,0.23694,204575,3191510,6978105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018780,1.579173662,0,0,0.731176077,201878,201879,103,103,0.0201,204576,23,6721105,BH140,8,0,0,0, , , , , ,20070302,0,1
2018800,1.096903917,0,0,0.539648751,201880,201881,103,103,0.01264,204577,27,6723105,BH140,8,0,0,0, , , , , ,20070302,0,1
2018820,8.428089202,0,0,2.952744593,201882,201883,15,15,0.10785,204578,36438,622105,BH140,8,0,0,0, , , , , ,2003,0,0
2016920,13.7298953,0,0,16.96163797,201692,201883,15,15,0.14163,204579,36439,623105,BH140,8,0,0,0,Nerepis River,Nerepis River,DABNU,DABNU,0c795584849c20c3f495fd51263add7c,2003,0,0
2018850,8.450993119,0,0,15.3473053,201885,201774,5,5,0.08633,204581,32340,6864105,BH140,8,0,0,0,South River,South River,CBPTP,CBPTP,4650f311aff811d892e2080020a0f4c9,20070302,0,1
2018860,7.806733654,0,0,2.770153738,201886,201776,5,5,0.07612,204582,34034,2871105,BH140,8,0,0,0, , , , , ,2003,0,0
2018880,7.772945894,0,0,2.760157048,201888,201800,5,5,0.08112,204585,3191513,5350105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018910,13.05382462,0,0,4.252047356,201891,201844,5,5,0.15967,204587,3192740,6180105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018920,13.39935012,0,0,4.345652067,201892,201746,5,5,0.14879,204588,32728,6876105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018930,13.0280947,0,0,27.19057084,201893,201712,5,5,0.13457,204589,34405,6998105,BH140,8,0,0,0,River Hébert,River Hébert,CAQBK,CAQBK,616b2f01af6d11d892e2080020a0f4c9,20070302,0,0
2017210,18.2033897,0,0,53.83958564,201721,201894,5,5,0.21036,204590,35985,3409105,BH140,8,0,0,0,Kennebecasis River,Kennebecasis River,DBBTD,DBBTD,0c827d5d849c20c3aeebb3f8d5fab268,2003,0,0
2018950,6.240402138,0,0,2.298477948,201895,201885,5,5,0.07749,204591,32376,6865105,BH140,8,0,0,0, , , , , ,20070302,0,0
2018980,3.045867583,0,0,1.264165089,201898,201860,5,5,0.03016,204594,34388,2989105,BH140,8,0,0,0, , , , , ,2003,0,0
2018940,1.913475071,0,0,79.82068742,201894,201899,5,5,0.02355,204595,36123,3416105,VT001,0,1,0,488255, , , , , ,2003,0,0
2019000,11.87434165,0,0,3.929322819,201900,201822,5,5,0.136,204596,32092,6861105,BH140,8,0,0,0,Tracadie River,Tracadie River,CBMGK,CBMGK,6b92f1adaff511d892e2080020a0f4c9,20070302,0,0
2019020,1.563163604,0,0,23.22398545,201902,201893,5,5,0.01686,204598,3192059,5689105,VT001,0,1,0,347255,River Hébert,River Hébert,CAQBK,CAQBK,616b2f01af6d11d892e2080020a0f4c9,20070302,0,0
2019060,8.927649127,0,0,3.097918887,201906,201876,5,5,0.11072,204602,31909,6855105,BH140,8,0,0,0, , , , , ,20070302,0,1
2019070,5.615592313,0,0,2.104998869,201907,201908,5,5,0.06408,204603,33930,7556105,BH140,8,0,0,0, , , , , ,20070302,0,0
2019120,9.079853852,0,0,3.141878503,201912,201817,5,5,0.09641,204606,34305,6994105,BH140,8,0,0,0, , , , , ,20070302,0,0
2019130,1.019121766,0,0,21.92879895,201913,201902,5,5,0.01085,204607,3192064,5705105,BH140,8,0,0,0,River Hébert,River Hébert,CAQBK,CAQBK,616b2f01af6d11d892e2080020a0f4c9,20070302,0,0
2019140,19.83404505,0,0,6.025914608,201914,201712,5,5,0.23014,204608,3191507,7012105,BH140,8,0,0,0, , , , , ,20070302,0,0
2019150,11.29605719,0,0,14.41573246,201915,201913,5,5,0.14349,204609,3192061,5690105,BH140,8,0,0,0,Halfway River,Halfway River,CAPGI,CAPGI,15c410e6af6811d892e2080020a0f4c9,20070302,0,0
2018830,4.001018807,0,0,27.36170297,201883,201917,15,15,0.04164,204611,36935,638105,BH140,8,0,0,0,Nerepis River,Nerepis River,DABNU,DABNU,0c795584849c20c3f495fd51263add7c,2003,0,0
2018990,3.403196924,0,0,82.92584644,201899,201920,5,5,0.03996,204613,36123,3440105,VT001,0,1,0,492255, , , , , ,2003,0,0
2019250,5.43615121,0,0,41.01286666,201925,201861,5,5,0.05453,204617,33034,6899105,BH140,8,0,0,0,East River of Pictou,East River of Pictou,CAKWN,CAKWN,8942c33eaf5e11d892e2080020a0f4c9,20070302,0,0
2019280,5.903463822,0,0,2.194564071,201928,201929,5,5,0.05688,204620,3192066,6362105,BH140,8,0,0,0,North River,North River,CBREI,CBREI,ca681e7eaffc11d892e2080020a0f4c9,20070302,0,0
2019350,4.144657211,0,0,1.634208335,201935,201915,5,5,0.04839,204629,3192059,5636105,BH140,8,0,0,0,Halfway River,Halfway River,CAPGI,CAPGI,15c410e6af6811d892e2080020a0f4c9,20070302,0,0
2019360,1.801205817,0,0,16.02363184,201936,201920,5,5,0.01874,204630,36162,3444105,VT001,0,1,0,492255, , , , , ,2003,0,0
2019370,2.829062445,0,0,1.188706699,201937,201915,5,5,0.02896,204631,3192060,5696105,BH140,8,0,0,0, , , , , ,20070302,0,0
2019390,13.41534222,0,0,4.349974609,201939,201806,5,5,0.14321,204633,3192727,6132105,BH140,8,0,0,0, , , , , ,20070302,0,0
2019430,5.671665694,0,0,2.122503738,201943,201944,5,5,0.07201,204637,34158,6975105,BH140,8,0,0,0, , , , , ,20070302,0,0
2019450,3.809797817,0,0,1.523394615,201945,201944,5,5,0.03837,204638,34159,6976105,BH140,8,0,0,0, , , , , ,20070302,0,0
2019460,18.75300951,0,0,5.750893369,201946,201746,5,5,0.20182,204639,3191443,6884105,BH140,8,0,0,0, , , , , ,20070302,0,0
2019480,3.818158702,0,0,1.526180666,201948,201913,5,5,0.03783,204641,3192062,5707105,BH140,8,0,0,0,River Hébert,River Hébert,CAQBK,CAQBK,616b2f01af6d11d892e2080020a0f4c9,20070302,0,0
2019490,11.04853807,0,0,3.700200206,201949,201836,5,5,0.11455,204642,3192724,6084105,BH140,8,0,0,0, , , , , ,20070302,0,0
2019500,15.91502858,0,0,17.90762712,201950,201788,15,15,0.16829,204643,37019,717105,BH140,8,0,0,0, , , , , ,2003,0,0
2019510,23.82190375,0,0,7.02005545,201951,201952,5,5,0.27947,204644,3191578,3386105,BH140,8,0,0,0,Hammond River,Hammond River,DAJFO,DAJFO,0c7c1cea849c20c3c3327c751f890355,2003,0,0
2019520,0.162190852,0,0,0.274074223,201952,201953,5,5,0.00166,204645,36342,3387105,BH140,8,0,0,0,Hammond River,Hammond River,DAJFO,DAJFO,0c7c1cea849c20c3c3327c751f890355,2003,0,0
2019540,0.339420472,0,0,6.853944959,201954,201950,15,15,0.00459,204646,37026,720105,BH140,8,0,0,0, , , , , ,2003,0,0
2019550,2.372552081,0,0,1.026533177,201955,201954,15,15,0.02932,204647,37030,722105,BH140,8,0,0,0, , , , , ,2003,0,0
2019570,16.59776647,0,0,5.194479558,201957,201783,5,5,0.17674,204649,34809,7665105,BH140,8,0,0,0,Shulie River,Shulie River,CBIRD,CBIRD,87745e9bafed11d892e2080020a0f4c9,20070418,0,1
2019580,0.49390636,0,0,5.981666067,201958,201954,15,15,0.00648,204650,37035,725105,BH140,8,0,0,0, , , , , ,2003,0,0
2019590,12.33591023,0,0,4.056223286,201959,201836,5,5,0.12957,204652,3192725,6088105,BH140,8,0,0,0, , , , , ,20070302,0,0
2019600,8.161893159,0,0,2.874804911,201960,201961,5,5,0.08605,204653,3192719,6114105,BH140,8,0,0,0, , , , , ,20070302,0,0
