UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
VA_152,9888548,dam,Back River-Frontal Chesapeake Bay,208010801,Lynnhaven-Poquoson,2080108,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_153,9890510,dam,Lynnhaven River-Frontal Chesapeake Bay,208010802,Lynnhaven-Poquoson,2080108,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1559165,5895478,dam,Back Creek,207000404,Conococheague-Opequon,2070004,Potomac,20700,Potomac,207,Mid Atlantic Region,2
VA_157,9888544,dam,Back River-Frontal Chesapeake Bay,208010801,Lynnhaven-Poquoson,2080108,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_158,10231939,dam,Pungoteague Creek-Frontal Chesapeake Bay,208011108,Pokomoke-Western Lower Delmarva,2080111,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_159,10231941,dam,Pungoteague Creek-Frontal Chesapeake Bay,208011108,Pokomoke-Western Lower Delmarva,2080111,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_16,8466987,dam,Cedar Run-Rapidan River,208010310,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_160,10231881,dam,Pungoteague Creek-Frontal Chesapeake Bay,208011108,Pokomoke-Western Lower Delmarva,2080111,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_163,12055568,dam,Metompkin Bay-Burtons Bay,204030401,Eastern Lower Delmarva,2040304,Mid Atlantic Coastal,20403,Delaware-Mid Atlantic Coastal,204,Mid Atlantic Region,2
VA_164,10231811,dam,Messongo Creek-Frontal Pocomoke Sound,208011106,Pokomoke-Western Lower Delmarva,2080111,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_169,10234609,dam,Cherrystone Inlet-Frontal Chesapeake Bay,208011109,Pokomoke-Western Lower Delmarva,2080111,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_18,8468181,dam,Hazel River,208010304,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_19,8477190,dam,Occupacia Creek-Rappahannock River,208010403,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_2,8477236,dam,Mill Creek-Rappahannock River,208010402,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_20,8477202,dam,Occupacia Creek-Rappahannock River,208010403,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_21,8476866,dam,Occupacia Creek-Rappahannock River,208010403,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_22,8475424,dam,Occupacia Creek-Rappahannock River,208010403,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_23,8477950,dam,Cat Point Creek-Rappahannock River,208010404,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_24,8480062,dam,Cat Point Creek-Rappahannock River,208010404,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_25,8477172,dam,Occupacia Creek-Rappahannock River,208010403,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_29,8479766,dam,Totuskey Creek-Rappahannock River,208010405,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_299,8566805,dam,Moormans River-Mechums River,208020401,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_3,8476258,dam,Mill Creek-Rappahannock River,208010402,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_30,8478432,dam,Totuskey Creek-Rappahannock River,208010405,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_300,8567201,dam,South Fork Rivanna River,208020402,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_301,8566687,dam,Moormans River-Mechums River,208020401,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_302,8567243,dam,Mechunk Creek-Rivanna River,208020404,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_303,8566755,dam,Moormans River-Mechums River,208020401,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_304,8544995,dam,Ballinger Creek-James River,208020311,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_305,8567165,dam,North Fork Rivanna River,208020403,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_306,8567213,dam,Moormans River-Mechums River,208020401,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_307,8567049,dam,Moormans River-Mechums River,208020401,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
