UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
2677316,2677316,outlet,Narraguagus River-Frontal Atlantic Ocean,105000210,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677284,2677284,outlet,Pleasant River-Frontal Atlantic Ocean,105000209,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2678298,2678298,outlet,Pleasant River-Frontal Atlantic Ocean,105000209,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2678284,2678284,outlet,Pleasant River-Frontal Atlantic Ocean,105000209,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2678268,2678268,outlet,Pleasant River-Frontal Atlantic Ocean,105000209,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677320,2677320,outlet,Pleasant River-Frontal Atlantic Ocean,105000209,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677306,2677306,outlet,Roque Bluffs-Frontal Atlantic Ocean,105000208,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677304,2677304,outlet,Roque Bluffs-Frontal Atlantic Ocean,105000208,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677194,2677194,outlet,Roque Bluffs-Frontal Atlantic Ocean,105000208,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677190,2677190,outlet,Roque Bluffs-Frontal Atlantic Ocean,105000208,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677764,2677764,outlet,Roque Bluffs-Frontal Atlantic Ocean,105000208,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677296,2677296,outlet,Roque Bluffs-Frontal Atlantic Ocean,105000208,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677750,2677750,outlet,Roque Bluffs-Frontal Atlantic Ocean,105000208,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2676906,2676906,outlet,Lower Machias River,105000206,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2676934,2676934,outlet,Roque Bluffs-Frontal Atlantic Ocean,105000208,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677064,2677064,outlet,Roque Bluffs-Frontal Atlantic Ocean,105000208,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2676894,2676894,outlet,Lower Machias River,105000206,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2676892,2676892,outlet,Lower Machias River,105000206,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677012,2677012,outlet,Machias Bay-Frontal Atlantic Ocean,105000207,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2676896,2676896,outlet,Machias Bay-Frontal Atlantic Ocean,105000207,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2676788,2676788,outlet,Lower Machias River,105000206,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2678116,2678116,outlet,Lower Machias River,105000206,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677712,2677712,outlet,East Machias River,105000202,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2676736,2676736,outlet,Machias Bay-Frontal Atlantic Ocean,105000207,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
