FID,COMID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
143735,20156409,outlet,Calibogue Sound,306011003,Calibogue Sound-Wright River,3060110,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
143813,20155935,outlet,New River-Atlantic Intracoastal Waterway,306011002,Calibogue Sound-Wright River,3060110,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
150279,6318029,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
150523,6316541,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
150526,6316587,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
150576,6314261,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
150610,6321931,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
150757,6316609,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
150758,6318047,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
150816,6317991,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151242,6317033,outlet,Ossabaw Sound-Atlantic Ocean,306020403,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151298,6314253,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151299,6314239,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151304,6315887,outlet,Ossabaw Sound-Atlantic Ocean,306020403,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151305,6315885,outlet,Ossabaw Sound-Atlantic Ocean,306020403,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151306,6315895,outlet,Ossabaw Sound-Atlantic Ocean,306020403,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151315,6317467,outlet,Ossabaw Sound-Atlantic Ocean,306020403,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151321,6314293,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151322,6314295,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151345,6317127,outlet,Medway River-Atlantic Ocean,306020405,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151346,6316407,outlet,North Newport River,306020404,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151347,6316403,outlet,North Newport River,306020404,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151393,6316633,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151394,6316589,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151411,6321837,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151450,6321009,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151454,6322267,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151456,6321621,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151458,6320977,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151461,6321593,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151462,6321767,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151629,6314291,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151675,6312191,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151687,6314355,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151688,6314353,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151701,6317473,outlet,Ossabaw Sound-Atlantic Ocean,306020403,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151727,6318391,outlet,Medway River-Atlantic Ocean,306020405,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151732,6318405,outlet,Ossabaw Sound-Atlantic Ocean,306020403,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151780,6317527,outlet,Ossabaw Sound-Atlantic Ocean,306020403,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151788,6318657,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151791,6318401,outlet,Ossabaw Sound-Atlantic Ocean,306020403,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151794,6318605,outlet,North Newport River,306020404,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151810,6318651,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151895,6322211,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151896,6322215,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151899,6322213,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151902,6322231,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151906,6322233,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151907,6322241,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151926,6322315,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151929,6322273,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
151976,6314349,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
152006,6314271,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
152025,6317747,outlet,Medway River-Atlantic Ocean,306020405,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
152026,6325325,outlet,North Newport River,306020404,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
152052,6325377,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
152058,6317479,outlet,Ossabaw Sound-Atlantic Ocean,306020403,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
152066,6325425,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
152067,6314249,outlet,Wilmington River-Atlantic Ocean,306020401,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
152139,6318015,outlet,Sapelo River-Atlantic Ocean,306020407,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
152153,6317793,outlet,North Newport River,306020404,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
153077,6322363,outlet,Doboy Sound-Atlantic Ocean,306020408,Ogeechee Coastal,3060204,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
