UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
u40046,10550186,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40047,10550194,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40048,10548628,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40049,10550208,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40050,10548654,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40051,10550262,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40052,10550290,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40053,10552700,dam,Middle South Fork Edisto River,305020402,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40054,10552730,dam,Middle South Fork Edisto River,305020402,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40055,10553616,dam,Middle South Fork Edisto River,305020402,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40056,10553140,dam,Lower South Fork Edisto River,305020403,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40057,10553160,dam,Lower South Fork Edisto River,305020403,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40058,10553164,dam,Lower South Fork Edisto River,305020403,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40059,10553182,dam,Lower South Fork Edisto River,305020403,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40060,10553684,dam,Lower South Fork Edisto River,305020403,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40061,11561372,dam,Little River,304020803,Coastal Carolina,3040208,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u40063,11561830,dam,Little River,304020803,Coastal Carolina,3040208,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u40064,11566162,dam,Great Pee Dee River-Winyah Bay,304020702,Carolina Coastal-Sampit,3040207,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u40065,11727688,dam,Upper Stevens Creek,306010701,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40066,11727722,dam,Upper Stevens Creek,306010701,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40067,11727772,dam,Upper Stevens Creek,306010701,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40068,11728560,dam,Turkey Creek-Stevens Creek,306010702,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40069,11728578,dam,Turkey Creek-Stevens Creek,306010702,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40070,11729188,dam,Turkey Creek-Stevens Creek,306010702,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40071,11728676,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40072,11728720,dam,Turkey Creek-Stevens Creek,306010702,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40073,11728726,dam,Turkey Creek-Stevens Creek,306010702,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40074,11728730,dam,Turkey Creek-Stevens Creek,306010702,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40075,11728886,dam,Lower Stevens Creek,306010703,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40076,11728968,dam,Lower Stevens Creek,306010703,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40077,11729338,dam,Lower Stevens Creek,306010703,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40078,11729248,dam,Lower Stevens Creek,306010703,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
u40079,11729250,dam,Lower Stevens Creek,306010703,Stevens,3060107,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
