FID,COMID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
16770540,16770540,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770160,16770160,outlet,Rooker Bay,309020408,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770174,16770174,outlet,Rooker Bay,309020408,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770172,16770172,outlet,Rooker Bay,309020408,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770118,16770118,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770122,16770122,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770126,16770126,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770138,16770138,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770194,16770194,outlet,Rooker Bay,309020408,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770702,16770702,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770708,16770708,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770726,16770726,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770734,16770734,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770748,16770748,outlet,Lopez River-Lostmans River Frontal,309020411,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770768,16770768,outlet,Lopez River-Lostmans River Frontal,309020411,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770376,16770376,outlet,Lopez River-Lostmans River Frontal,309020411,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770396,16770396,outlet,Lopez River-Lostmans River Frontal,309020411,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770844,16770844,outlet,Lopez River-Lostmans River Frontal,309020411,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770856,16770856,outlet,Lopez River-Lostmans River Frontal,309020411,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770620,16770620,outlet,Lopez River-Lostmans River Frontal,309020411,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770460,16770460,outlet,Lopez River-Lostmans River Frontal,309020411,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770176,16770176,outlet,Rooker Bay,309020408,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16759474,16759474,outlet,Estero Bay Frontal,309020401,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16766964,16766964,outlet,Rooker Bay,309020408,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770152,16770152,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770624,16770624,outlet,Lopez River-Lostmans River Frontal,309020411,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16770676,16770676,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
166758421,166758421,outlet,Henderson Creek-Barron River Frontal,309020407,Big Cypress Swamp,3090204,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
10245973,10245973,outlet,Lower Caloosahatchee River Frontal,309020506,Caloosahatchee,3090205,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
20121070,20121070,outlet,Fort Pierce Inlet-Indian River,308020302,Vero Beach,3080203,East Florida Coastal,30802,St. Johns,308,South Atlantic-Gulf Region,3
89572,89572,outlet,Everglades National Park,309020213,Everglades,3090202,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89908,89908,outlet,Coral Gables,309020616,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89912,89912,outlet,Coral Gables,309020616,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89600,89600,outlet,Florida Bay,309020301,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89604,89604,outlet,Florida Bay,309020301,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89594,89594,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89592,89592,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89576,89576,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89906,89906,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89574,89574,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89878,89878,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89880,89880,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89868,89868,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89340,89340,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89316,89316,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89320,89320,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89848,89848,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
89842,89842,outlet,Coral Gables,309020616,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
87628,87628,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83728,83728,outlet,Coral Gables,309020616,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83606,83606,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
84156,84156,outlet,Coral Gables,309020616,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83562,83562,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83560,83560,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83480,83480,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83358,83358,outlet,Coral Gables,309020616,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83974,83974,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83968,83968,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
79552,79552,outlet,Boca Raton Inlet-Port Everglades,309020613,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
68160,68160,outlet,Lower Loxahatchee River,309020606,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
47094,47094,outlet,South Fork of the St. Lucie River-Indian River,309020605,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83208,83208,outlet,Tamiami Canal,309020615,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83972,83972,outlet,Tamiami Canal,309020615,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83568,83568,outlet,Coral Gables,309020616,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
68292,68292,outlet,Earman River-Boynton Inlet Frontal,309020610,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
79494,79494,outlet,Boca Raton Inlet-Port Everglades,309020613,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
84138,84138,outlet,North Biscayne Bay,309020614,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
84372,84372,outlet,North Biscayne Bay,309020614,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
83704,83704,outlet,Coral Gables,309020616,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
149054,149054,outlet,North Biscayne Bay,309020614,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
84150,84150,outlet,North Biscayne Bay,309020614,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
79568,79568,outlet,Boca Raton Inlet-Port Everglades,309020613,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
68194,68194,outlet,Earman River-Boynton Inlet Frontal,309020610,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
54524,54524,outlet,South Fork of the St. Lucie River-Indian River,309020605,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
148978,148978,outlet,South Fork of the St. Lucie River-Indian River,309020605,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16745137,16745137,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16745135,16745135,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16745141,16745141,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16745155,16745155,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16745177,16745177,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16745185,16745185,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16745187,16745187,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16745385,16745385,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16745161,16745161,outlet,Upper Florida Keys,309020302,Florida Bay-Florida Keys,3090203,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16745175,16745175,outlet,South Biscayne Bay,309020617,Florida Southeast Coast,3090206,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16817523,16817523,outlet,Charlotte Harbor-Peace River,310010111,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16817521,16817521,outlet,Charlotte Harbor-Peace River,310010111,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16817635,16817635,outlet,Charlotte Harbor-Peace River,310010111,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16816981,16816981,outlet,Charlotte Harbor-Peace River,310010111,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16817525,16817525,outlet,Charlotte Harbor-Peace River,310010111,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16816983,16816983,outlet,Charlotte Harbor-Peace River,310010111,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16841444,16841444,outlet,Lower Myakka River,310010205,Myakka,3100102,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16851644,16851644,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849630,16849630,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16850836,16850836,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16851690,16851690,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16848968,16848968,outlet,Charlotte Harbor-Peace River,310010111,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849022,16849022,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849004,16849004,outlet,Charlotte Harbor-Peace River,310010111,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849104,16849104,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849112,16849112,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16851450,16851450,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849194,16849194,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849216,16849216,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16851536,16851536,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849476,16849476,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16851558,16851558,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16851576,16851576,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16852166,16852166,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849818,16849818,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849826,16849826,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16850684,16850684,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16850890,16850890,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16852178,16852178,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16852134,16852134,outlet,South Charlotte Harbor,310010302,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16852118,16852118,outlet,South Charlotte Harbor,310010302,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16851574,16851574,outlet,South Charlotte Harbor,310010302,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16852144,16852144,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849432,16849432,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16852164,16852164,outlet,South Charlotte Harbor,310010302,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16852110,16852110,outlet,South Charlotte Harbor,310010302,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16849778,16849778,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
26927610,26927610,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
26927614,26927614,outlet,East Charlotte Harbor Frontal,310010301,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
10249847,10249847,outlet,Lower Caloosahatchee River Frontal,309020506,Caloosahatchee,3090205,Southern Florida,30902,Southern Florida,309,South Atlantic-Gulf Region,3
16867953,16867953,outlet,South Charlotte Harbor,310010302,Charlotte Harbor,3100103,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16865399,16865399,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16865719,16865719,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863243,16863243,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863605,16863605,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863597,16863597,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863641,16863641,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863761,16863761,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16865407,16865407,outlet,Little Sarasota Bay Frontal,310020102,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16865415,16865415,outlet,Little Sarasota Bay Frontal,310020102,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16864709,16864709,outlet,Little Sarasota Bay Frontal,310020102,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16864753,16864753,outlet,Little Sarasota Bay Frontal,310020102,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16867949,16867949,outlet,Little Sarasota Bay Frontal,310020102,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16866931,16866931,outlet,Lemon Bay Frontal,310020103,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16867787,16867787,outlet,Lemon Bay Frontal,310020103,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16867799,16867799,outlet,Lemon Bay Frontal,310020103,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16867809,16867809,outlet,Lemon Bay Frontal,310020103,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16867821,16867821,outlet,Lemon Bay Frontal,310020103,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863713,16863713,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863715,16863715,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16865281,16865281,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16865279,16865279,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863685,16863685,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863677,16863677,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863711,16863711,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863707,16863707,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863697,16863697,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863723,16863723,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16864347,16864347,outlet,Little Sarasota Bay Frontal,310020102,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863701,16863701,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16865375,16865375,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16865421,16865421,outlet,Little Sarasota Bay Frontal,310020102,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16863317,16863317,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16861377,16861377,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16865431,16865431,outlet,Little Sarasota Bay Frontal,310020102,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16918392,16918392,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16875696,16875696,outlet,Palma Sola Bay-Roberts Bay Frontal,310020101,Sarasota Bay,3100201,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16884000,16884000,outlet,Lower Little Manatee River,310020302,Little Manatee,3100203,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16918868,16918868,outlet,Lower Little Manatee River,310020302,Little Manatee,3100203,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16918808,16918808,outlet,Alafia River,310020403,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16910627,16910627,outlet,Middle Hillsborough River,310020505,Hillsborough,3100205,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16918814,16918814,outlet,Alafia River,310020403,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16918116,16918116,outlet,Lower Hillsborough River-Delaney Creek Frontal,310020603,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16918376,16918376,outlet,Lower Manatee River,310020202,Manatee,3100202,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16918284,16918284,outlet,Alligator Creek-Salt Creek Frontal,310020606,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16918634,16918634,outlet,Alligator Creek-Salt Creek Frontal,310020606,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
16918238,16918238,outlet,Alligator Creek-Salt Creek Frontal,310020606,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
