143.11,Total functional habitat (sq_km),,,,,,
1045.92,Maximum habitat (sq_km),,,,,,
0,Channel width threshold (m),,,,,,
0,Slope threshold (m/m),,,,,,
0,Omit tidal reaches,,,,,,
UNIQUE_ID, type, catchmentID, habitat_sqkm, habitatSegment_sqkm, functional_habitatSegment_sqkm, PassageToHabitat, Decision
MA_MA02392,dam,5878689,0.031585455,0.009476069,0,0,keep
MA_MA02399,dam,6125177,0.017330292,0.017330292,0,0,keep
MA_MA02400,dam,6125755,0.039619513,0.012931233,0,0,keep
MA_MA02401,dam,6125199,0.051964135,0.012344622,0,0,keep
MA_MA02402,dam,5881435,0.191907471,0.061487194,0,0,keep
MA_MA02403,dam,5881497,0.196341289,0.015678807,0,0,keep
MA_MA02407,dam,6125953,0.015830534,0.015830534,0,0,keep
MA_MA02408,dam,6125245,0.026149863,0.010319329,0,0,keep
MA_MA02409,dam,6125849,0.076304146,0.02382911,0,0,keep
MA_MA02412,dam,166174878,0.014927443,0.003157804,0,0,keep
MA_MA02414,dam,6125961,0.012279828,0.012279828,0,0,keep
MA_MA02416,dam,6125247,0.00620135,0.00620135,0,0,keep
MA_MA02418,dam,6125281,0.039970923,0.027691094,0,0,keep
MA_MA02419,dam,6125837,0.027998124,0.015914421,0,0,keep
MA_MA02423,dam,5878963,0.053514267,0.003942653,0,0,keep
MA_MA02424,dam,5878893,0.049571614,0.021518174,0,0,keep
MA_MA02425,dam,5878949,0.02805344,0.02805344,0,0,keep
MA_MA02426,dam,5863399,0.128714532,0.047050307,0,0,keep
MA_MA02427,dam,5863731,0.00482926,0.00482926,0,0,keep
MA_MA02429,dam,7709788,0.010259291,0.010259291,0,0,keep
MA_MA02430,dam,7709788,0.010259291,0.010259291,0,0,keep
MA_MA02431,dam,6125725,0.10111789,0.023014817,0,0,keep
MA_MA02432,dam,6125317,0.042928413,0.033732442,0,0,keep
MA_MA02433,dam,6125365,0.090347313,0.05037639,0,0,keep
MA_MA02436,dam,166174912,0.009928063,0.004358604,0,0,keep
MA_MA02437,dam,5876111,0.007697647,0.007697647,0,0,keep
MA_MA02438,dam,5875611,0.015906173,0.015906173,0,0,keep
MA_MA02439,dam,5876493,0.0163229,0.000416727,0,0,keep
MA_MA02440,dam,5876095,0.007283838,0.007283838,0,0,keep
MA_MA02441,dam,5879839,0.012679851,0.012679851,0,0,keep
MA_MA02442,dam,5878721,0.057090876,0.042750753,0,0,keep
MA_MA02443,dam,5878731,0.061595258,0.048915407,0,0,keep
MA_MA02445,dam,5879119,0.00262731,0.00262731,0,0,keep
MA_MA02447,dam,5878903,0.176825566,0.153656836,0,0,keep
MA_MA02448,dam,6126611,0.010459661,0.010459661,0,0,keep
MA_MA02449,dam,6126619,0.011566727,0.011566727,0,0,keep
MA_MA02453,dam,5866721,0.03172328,0.03172328,0,0,keep
MA_MA02454,dam,5866747,0.058541282,0.026818002,0,0,keep
MA_MA02455,dam,5876169,0.005071094,0.005071094,0,0,keep
MA_MA02456,dam,5875755,0.019931669,0.019931669,0,0,keep
MA_MA02460,dam,5878571,0.026094889,0.026094889,0,0,keep
MA_MA02465,dam,6126597,0.078377403,0.076705775,0,0,keep
MA_MA02466,dam,6128537,0.058385406,0.058385406,0,0,keep
MA_MA02467,dam,6129577,0.086281199,0.037972965,0,0,keep
MA_MA02471,dam,5876277,0.026530727,0.014284099,0,0,keep
MA_MA02472,dam,5863935,0.067083254,0.022722014,0,0,keep
MA_MA02473,dam,6129601,0.05978609,0.02447937,0,0,keep
MA_MA02474,dam,5867021,0.024337557,0.004200834,0,0,keep
MA_MA02475,dam,5867029,0.020136723,0.020136723,0,0,keep
MA_MA02477,dam,5867021,0.024337557,0.004200834,0,0,keep
MA_MA02478,dam,6128683,0.13445714,0.059406946,0,0,keep
MA_MA02481,dam,6125445,0.485965799,0.320829677,0,0,keep
MA_MA02482,dam,5866813,0.010623529,0.010623529,0,0,keep
MA_MA02483,dam,5868137,0.000619512,0.000619512,0,0,keep
MA_MA02487,dam,5867407,0.020919322,0.008410127,0,0,keep
MA_MA02489,dam,5866493,0.026653707,0.026653707,0,0,keep
MA_MA02490,dam,5866491,0.00560212,0.00560212,0,0,keep
MA_MA02491,dam,166174926,0.245266677,0.230339234,0,0,keep
MA_MA02492,dam,5863459,0.099602482,0.09063594,0,0,keep
MA_MA02493,dam,6124053,0.044223899,0.027250858,0,0,keep
MA_MA02494,dam,5878681,0.004568555,0.004568555,0,0,keep
MA_MA02498,dam,6075443,0.044760781,0.044760781,0,0,keep
MA_MA02499,dam,6076021,0.069866424,0.025105643,0,0,keep
MA_MA02501,dam,6772199,0.068345489,0.068345489,0,0,keep
MA_MA02505,dam,6744930,0.059219515,0.003212255,0,0,keep
MA_MA02506,dam,6771113,0.044237301,0.008455545,0,0,keep
MA_MA02507,dam,6771293,0.035781756,0.018378104,0,0,keep
MA_MA02508,dam,6771293,0.035781756,0.018378104,0,0,keep
MA_MA02509,dam,5860645,1.361275485,0.95479906,0,0,keep
MA_MA02518,dam,6075421,0.073477251,0.040067341,0,0,keep
MA_MA02522,dam,6116828,0.14943613,0.084436589,0,0,keep
MA_MA02523,dam,24902238,0.585487622,0.255290466,0,0,keep
MA_MA02524,dam,9343587,0.017574757,0.017574757,0,0,keep
MA_MA02528,dam,7692181,0.008026813,0.000747242,0,0,keep
MA_MA02529,dam,6096285,0.022032615,0.022032615,0,0,keep
MA_MA02531,dam,7692171,0.032309809,0.001408023,0,0,keep
MA_MA02532,dam,6116162,0.00181546,0.00181546,0,0,keep
MA_MA02534,dam,6105401,0.011687404,0.011687404,0,0,keep
MA_MA02537,dam,166174646,0.009435271,0.005712161,0,0,keep
MA_MA02538,dam,166174647,0.015192116,0.005756844,0,0,keep
MA_MA02542,dam,7694113,0.015806941,0.015806941,0,0,keep
MA_MA02552,dam,5878721,0.057090876,0.042750753,0,0,keep
MA_MA02554,dam,6106991,0.066200406,0.064412895,0,0,keep
MA_MA02555,dam,5876165,0.030700303,0.023865333,0,0,keep
MA_MA02563,dam,6094119,0.1243202,0.098106543,0,0,keep
MA_MA02564,dam,7690105,0.081806382,0.029624515,0,0,keep
MA_MA02565,dam,7691403,1.028873736,0.235480154,0,0,keep
MA_MA02567,dam,7691377,0.164863211,0.068389275,0,0,keep
MA_MA02569,dam,5867453,0.004104146,0.004104146,0,0,keep
MA_MA02572,dam,5867435,2.526261031,0.311950527,0,0,keep
MA_MA02577,dam,7691323,0.010253253,0.005923153,0,0,keep
MA_MA02583,dam,7688631,0.005567216,0.001307389,0,0,keep
MA_MA02584,dam,6078727,0.038668155,0.036036931,0,0,keep
MA_MA02585,dam,6078923,0.002631223,0.002631223,0,0,keep
MA_MA02588,dam,7709792,0.03696458,0.03696458,0,0,keep
MA_MA02589,dam,5867405,3.471169672,0.167455916,0,0,keep
MA_MA02590,dam,5867405,3.471169672,0.167455916,0,0,keep
MA_MA02592,dam,166174638,0.025023488,0.006084113,0,0,keep
MA_MA02602,dam,7710204,0.124266347,0.118898004,0,0,keep
MA_MA02603,dam,7710204,0.124266347,0.118898004,0,0,keep
MA_MA02614,dam,7709734,0.01824558,0.01824558,0,0,keep
MA_MA02617,dam,7710236,0.029502547,0.029502547,0,0,keep
MA_MA02627,dam,6094073,0.005698088,0.005698088,0,0,keep
MA_MA02629,dam,10295702,0.004968884,0.004968884,0,0,keep
MA_MA02642,dam,6096429,0.005679207,0.005679207,0,0,keep
MA_MA02649,dam,6097375,0.014328008,0.002033851,0,0,keep
MA_MA02652,dam,6096093,0.019946909,0.019946909,0,0,keep
MA_MA02664,dam,10294928,1.218985663,0.215002696,0,0,keep
MA_MA02665,dam,10294898,0.043634175,0.043634175,0,0,keep
MA_MA02666,dam,10295142,0.011177409,0.011177409,0,0,keep
MA_MA02671,dam,6778783,0.153233342,0.108629016,0,0,keep
MA_MA02673,dam,6779125,0.008892709,0.008892709,0,0,keep
MA_MA02675,dam,6778485,0.041689074,0.041689074,0,0,keep
MA_MA02677,dam,6778489,0.006194318,0.006194318,0,0,keep
MA_MA02679,dam,166174588,0.140101497,0.063878716,0,0,keep
MA_MA02683,dam,6780639,0.015934806,0.015934806,0,0,keep
MA_MA02686,dam,7698112,0.00294226,0.00294226,0,0,keep
MA_MA02689,dam,7698090,0.16411551,0.115419677,0,0,keep
MA_MA02699,dam,7690435,0.107489911,0.031730733,0,0,keep
MA_MA02701,dam,7691551,0.012109669,0.012109669,0,0,keep
MA_MA02704,dam,7690311,0.039273994,0.031451299,0,0,keep
MA_MA02705,dam,7690311,0.039273994,0.031451299,0,0,keep
MA_MA02706,dam,6781847,0.017757954,0.017757954,0,0,keep
MA_MA02707,dam,7691519,0.075759179,0.017839989,0,0,keep
MA_MA02708,dam,6780867,0.00717717,0.00717717,0,0,keep
MA_MA02709,dam,6781223,0.004580563,0.004580563,0,0,keep
MA_MA02710,dam,7690419,0.034018317,0.005683424,0,0,keep
MA_MA02713,dam,6147583,0.011949254,0.011949254,0,0,keep
MA_MA02718,dam,7691763,0.070383954,0.020449242,0,0,keep
MA_MA02720,dam,7690825,0.013615373,0.013615373,0,0,keep
MA_MA02721,dam,6159803,0.006670641,0.006670641,0,0,keep
MA_MA02723,dam,7698796,0.006010011,0.006010011,0,0,keep
MA_MA02725,dam,6772605,0.015640302,0.015640302,0,0,keep
MA_MA02726,dam,6772603,0.030836778,0.015196475,0,0,keep
MA_MA02728,dam,6773003,0.006623808,0.006623808,0,0,keep
MA_MA02729,dam,9342805,0.017096611,0.011128473,0,0,keep
MA_MA02731,dam,6115920,0.014874783,0.014874783,0,0,keep
MA_MA02732,dam,6115754,0.2841897,0.024892173,0,0,keep
MA_MA02737,dam,6772275,0.037558955,0.037558955,0,0,keep
MA_MA02743,dam,6116346,0.030947942,0.030947942,0,0,keep
MA_MA02746,dam,6116346,0.030947942,0.030947942,0,0,keep
MA_MA02748,dam,6116274,0.256026521,0.101039453,0,0,keep
MA_MA02757,dam,7690613,0.008312746,0.008312746,0,0,keep
MA_MA02760,dam,6116734,0.254698055,0.083707659,0,0,keep
MA_MA02761,dam,6116110,0.006994797,0.006994797,0,0,keep
MA_MA02762,dam,6116236,0.005182593,0.005182593,0,0,keep
MA_MA02768,dam,6116302,0.018889072,0.018889072,0,0,keep
MA_MA02771,dam,6116188,0.023412563,0.014125301,0,0,keep
MA_MA02773,dam,6117214,0.01212381,0.01212381,0,0,keep
MA_MA02774,dam,7691593,0.015915868,0.015915868,0,0,keep
MA_MA02776,dam,6076295,0.242300515,0.001603389,0,0,keep
MA_MA02782,dam,9342623,0.010409264,0.010409264,0,0,keep
MA_MA02783,dam,6075629,0.018641572,0.018641572,0,0,keep
MA_MA02785,dam,6115740,0.208335254,0.022980693,0,0,keep
MA_MA02787,dam,6115726,0.018946755,0.018946755,0,0,keep
MA_MA02788,dam,6116874,0.018148316,0.018148316,0,0,keep
MA_MA02789,dam,6115660,0.034227935,0.009531574,0,0,keep
MA_MA02790,dam,5867633,0.13627373,0.056360648,0,0,keep
MA_MA02791,dam,7688177,0.009457908,0.004828284,0,0,keep
MA_MA02794,dam,6144273,0.167637162,0.031521757,0,0,keep
MA_MA02799,dam,6144241,0.022993016,0.004235672,0,0,keep
MA_MA02801,dam,6144231,0.015834251,0.00356541,0,0,keep
MA_MA02803,dam,6145069,0.001462369,0.001462369,0,0,keep
MA_MA02805,dam,6116882,0.050206041,0.001556229,0,0,keep
MA_MA02807,dam,166196322,0.008119388,0.008119388,0,0,keep
MA_MA02811,dam,6116076,0.11870851,0.025720642,0,0,keep
MA_MA02813,dam,6116200,0.003877795,0.003877795,0,0,keep
MA_MA02817,dam,6116104,0.032400763,0.032400763,0,0,keep
MA_MA02820,dam,6116732,0.006426766,0.006426766,0,0,keep
MA_MA02821,dam,6116104,0.032400763,0.032400763,0,0,keep
MA_MA02825,dam,5867995,0.014812417,0.000546156,0,0,keep
MA_MA02826,dam,5866779,0.021125987,0.00631357,0,0,keep
MA_MA02827,dam,5866929,0.016921964,0.016921964,0,0,keep
MA_MA02828,dam,6116694,0.850986482,0.127275783,0,0,keep
MA_MA02829,dam,6117308,0.032803634,0.006622398,0,0,keep
MA_MA02830,dam,6116918,0.026181236,0.000869766,0,0,keep
MA_MA02831,dam,6115798,0.02531147,0.02531147,0,0,keep
MA_MA02832,dam,6115868,0.041157805,0.00815418,0,0,keep
MA_MA02833,dam,6115868,0.041157805,0.00815418,0,0,keep
MA_MA02834,dam,6116964,0.033003626,0.004285618,0,0,keep
MA_MA02835,dam,6115894,0.025383242,0.016164684,0,0,keep
MA_MA02837,dam,6115902,0.02097614,0.013051491,0,0,keep
MA_MA02838,dam,6115902,0.02097614,0.013051491,0,0,keep
MA_MA02839,dam,6115902,0.02097614,0.013051491,0,0,keep
MA_MA02843,dam,6772949,0.159857773,0.076373833,0,0,keep
MA_MA02845,dam,6772457,0.096643626,0.003149032,0,0,keep
MA_MA02846,dam,6772447,0.019724582,0.019724582,0,0,keep
MA_MA02847,dam,6772943,0.073770012,0.053994869,0,0,keep
MA_MA02848,dam,6772943,0.073770012,0.053994869,0,0,keep
MA_MA02850,dam,6772943,0.073770012,0.053994869,0,0,keep
MA_MA02851,dam,6772943,0.073770012,0.053994869,0,0,keep
MA_MA02852,dam,6772543,0.005938155,0.005938155,0,0,keep
MA_MA02856,dam,6116038,0.462049081,0.045251836,0,0,keep
MA_MA02857,dam,6116038,0.462049081,0.045251836,0,0,keep
MA_MA02858,dam,6117030,0.073250082,0.021055277,0,0,keep
MA_MA02859,dam,6115980,0.02532151,0.003322337,0,0,keep
MA_MA02866,dam,6078797,0.010358235,0.010358235,0,0,keep
MA_MA02869,dam,6772539,0.012598251,0.012598251,0,0,keep
MA_MA02870,dam,6116674,0.024494548,0.002508597,0,0,keep
MA_MA02872,dam,6773015,0.185860597,0.120192411,0,0,keep
MA_MA02873,dam,6772533,0.006169501,0.006169501,0,0,keep
MA_MA02879,dam,7690413,0.068398632,0.032987724,0,0,keep
MA_MA02880,dam,6078149,0.012100475,0.012100475,0,0,keep
MA_MA02884,dam,6115936,0.007409018,0.002333465,0,0,keep
MA_MA02885,dam,10294732,0.027313352,0.027313352,0,0,keep
MA_MA02886,dam,6115912,0.006240635,0.000787842,0,0,keep
MA_MA02887,dam,6115918,0.005452794,0.005452794,0,0,keep
MA_MA02891,dam,6115928,0.009218558,0.00180954,0,0,keep
MA_MA02902,dam,6117298,0.005075554,0.005075554,0,0,keep
MA_MA02908,dam,6116900,0.007883125,0.001154947,0,0,keep
MA_MA02911,dam,6115948,0.135887654,0.091087687,0,0,keep
MA_MA02917,dam,6116264,0.045160471,0.016208685,0,0,keep
MA_MA02919,dam,6116316,0.034170767,0.034170767,0,0,keep
MA_MA02920,dam,7692033,0.162011858,0.139333459,0,0,keep
MA_MA02923,dam,6144431,0.024335238,0.009790784,0,0,keep
MA_MA02925,dam,6144417,0.014544453,0.010114078,0,0,keep
MA_MA02926,dam,6772995,0.017210223,0.012389856,0,0,keep
MA_MA02927,dam,6772995,0.017210223,0.012389856,0,0,keep
MA_MA02931,dam,6075775,0.075040559,0.06041829,0,0,keep
MA_MA02935,dam,9343767,0.020729299,0.020729299,0,0,keep
MA_MA02936,dam,6115678,0.055274881,0.021046946,0,0,keep
MA_MA02939,dam,5867401,0.067281081,0.067281081,0,0,keep
MA_MA02941,dam,6771145,0.00874723,0.00874723,0,0,keep
MA_MA02943,dam,6745140,0.00488607,0.00488607,0,0,keep
MA_MA02944,dam,6772185,1.397158936,0.033501638,0,0,keep
MA_MA02946,dam,6772437,0.015980151,0.015980151,0,0,keep
MA_MA02948,dam,5867527,0.032663988,0.032663988,0,0,keep
MA_MA02949,dam,5867489,0.009247805,0.009247805,0,0,keep
MA_MA02951,dam,5867489,0.009247805,0.009247805,0,0,keep
MA_MA02952,dam,5867467,0.039456664,0.017353977,0,0,keep
MA_MA02953,dam,6772261,0.017700172,0.017700172,0,0,keep
MA_MA02954,dam,5866409,0.022405258,0.019560451,0,0,keep
MA_MA02955,dam,5866409,0.022405258,0.019560451,0,0,keep
MA_MA02957,dam,6772237,0.016593816,0.016054753,0,0,keep
MA_MA02963,dam,6772213,0.171286477,0.009571864,0,0,keep
MA_MA02964,dam,6772867,0.179156905,0.007870428,0,0,keep
MA_MA02965,dam,5867713,0.070360439,0.003079359,0,0,keep
MA_MA02966,dam,5867709,0.010987762,0.001394214,0,0,keep
MA_MA02967,dam,5866447,0.009593548,0.005349117,0,0,keep
MA_MA02968,dam,5867701,0.004244432,0.004244432,0,0,keep
MA_MA02969,dam,6772357,0.007576814,0.007576814,0,0,keep
MA_MA02973,dam,5867715,0.043300651,0.002463423,0,0,keep
MA_MA02977,dam,5866433,0.01894499,0.01894499,0,0,keep
MA_MA02978,dam,5866505,2.139826246,0.032904423,0,0,keep
MA_MA02982,dam,6745034,0.007318386,0.007318386,0,0,keep
MA_MA02983,dam,6745034,0.007318386,0.007318386,0,0,keep
MA_MA02990,dam,6744868,0.822103127,0.059620467,0,0,keep
MA_MA02996,dam,6742692,0.024352774,0.024352774,0,0,keep
MA_MA03005,dam,6745490,0.05339773,0.05339773,0,0,keep
MA_MA03006,dam,5862337,0.021975953,0.003296261,0,0,keep
MA_MA03012,dam,5860513,0.02054969,0.02054969,0,0,keep
MA_MA03013,dam,5849464,0.038890165,0.038890165,0,0,keep
MA_MA03021,dam,5879041,0.087450513,0.013920614,0,0,keep
MA_MA03022,dam,5879039,0.0735299,0.0735299,0,0,keep
MA_MA03023,dam,6128085,0.097048383,0.028545769,0,0,keep
MA_MA03026,dam,5878911,0.180662481,0.175187847,0,0,keep
MA_MA03028,dam,5881741,0.019626853,0.019626853,0,0,keep
MA_MA03029,dam,5881741,0.019626853,0.019626853,0,0,keep
MA_MA03030,dam,5881741,0.019626853,0.019626853,0,0,keep
MA_MA03031,dam,5881741,0.019626853,0.019626853,0,0,keep
MA_MA03032,dam,5881767,0.047513166,0.00239802,0,0,keep
MA_MA03033,dam,5881399,0.045115147,0.045115147,0,0,keep
MA_MA03036,dam,6125951,0.011115707,0.008275077,0,0,keep
MA_MA03038,dam,167237314,0.00284063,0.00284063,0,0,keep
MA_MA03048,dam,5881415,0.011769639,0.011769639,0,0,keep
MA_MA03049,dam,6128801,0.164176148,0.016265501,0,0,keep
MA_MA03051,dam,6129603,0.106763751,0.106763751,0,0,keep
MA_MA03052,dam,167237341,0.06513684,0.06513684,0,0,keep
MA_MA03053,dam,167237341,0.06513684,0.06513684,0,0,keep
MA_MA03054,dam,167237341,0.06513684,0.06513684,0,0,keep
MA_MA03055,dam,6128883,0.005165332,0.005165332,0,0,keep
MA_MA03057,dam,6125885,0.151731223,0.011368148,0,0,keep
MA_MA03060,dam,6125395,0.078103073,0.030797796,0,0,keep
MA_MA03061,dam,6128019,0.030629928,0.016228701,0,0,keep
MA_MA03062,dam,6125871,0.140363075,0.038451402,0,0,keep
MA_MA03067,dam,5878723,0.018246993,0.018246993,0,0,keep
MA_MA03069,dam,6128113,0.355807237,0.138832249,0,0,keep
MA_MA03070,dam,6129825,0.397643942,0.041836705,0,0,keep
MA_MA03071,dam,6128073,0.242136736,0.049064163,0,0,keep
MA_MA03073,dam,6125739,0.11636224,0.01524435,0,0,keep
MA_MA03074,dam,6129793,0.006176786,0.006176786,0,0,keep
MA_MA03075,dam,6130975,0.006312307,0.006312307,0,0,keep
MA_MA03076,dam,6128255,0.02012738,0.02012738,0,0,keep
MA_MA03078,dam,6129569,0.048308234,0.048308234,0,0,keep
MA_MA03080,dam,6129619,0.063648762,0.063648762,0,0,keep
MA_MA03082,dam,6128219,0.843486449,0.185726874,0,0,keep
MA_MA03083,dam,6129565,1.092520187,0.057862206,0,0,keep
MA_MA03084,dam,6128209,0.452230522,0.036339376,0,0,keep
MA_MA03086,dam,6129853,0.008239335,0.008239335,0,0,keep
MA_MA03087,dam,6128469,0.011667872,0.011667872,0,0,keep
MA_MA03092,dam,6129531,0.008727972,0.008727972,0,0,keep
MA_MA03093,dam,5881939,0.210522251,0.01861478,0,0,keep
MA_MA03094,dam,5881451,0.316190342,0.105668091,0,0,keep
MA_MA03097,dam,6117060,0.008946604,0.008946604,0,0,keep
MA_MA03098,dam,5868167,0.004193487,0.004193487,0,0,keep
MA_MA03102,dam,5866699,0.188605135,0.163271534,0,0,keep
MA_MA03104,dam,5866909,0.068229058,0.008690779,0,0,keep
MA_MA03105,dam,5867561,0.195272556,0.026119255,0,0,keep
MA_MA03106,dam,5867559,0.233006711,0.037734154,0,0,keep
MA_MA03107,dam,5868119,0.004276136,0.004276136,0,0,keep
MA_MA03110,dam,5866549,0.010811129,0.010811129,0,0,keep
MA_MA03112,dam,6125795,0.009195971,0.009195971,0,0,keep
MA_MA03116,dam,5867509,0.010218273,0.010218273,0,0,keep
MA_MA03119,dam,5868003,0.053802124,0.053802124,0,0,keep
MA_MA03122,dam,6125381,0.037841413,0.030740526,0,0,keep
MA_MA03124,dam,6125405,0.009673946,0.009673946,0,0,keep
MA_MA03125,dam,6127969,0.017554694,0.007880748,0,0,keep
MA_MA03126,dam,6125393,0.007100888,0.007100888,0,0,keep
MA_MA03133,dam,5867047,0.006544615,0.004306944,0,0,keep
MA_MA03136,dam,5866787,0.199155744,0.018536046,0,0,keep
MA_MA03137,dam,5866867,0.067621205,0.061076589,0,0,keep
MA_MA03139,dam,5867449,0.008200122,0.008200122,0,0,keep
MA_MA03149,dam,5876123,0.062975005,0.054412015,0,0,keep
MA_MA03151,dam,5875611,0.015906173,0.015906173,0,0,keep
MA_MA03153,dam,6126609,0.709986111,0.369569079,0,0,keep
MA_MA03154,dam,6126639,0.328268121,0.116473362,0,0,keep
MA_MA03156,dam,5876369,0.013321628,0.013321628,0,0,keep
MA_MA03159,dam,5878627,0.033441116,0.020377759,0,0,keep
MA_MA03161,dam,6075435,0.016509373,0.016509373,0,0,keep
MA_MA03162,dam,5867473,0.929268919,0.434289046,0,0,keep
MA_MA03172,dam,7709610,0.010020654,0.010020654,0,0,keep
MA_MA03174,dam,6772329,0.586755918,0.16400962,0,0,keep
MA_MA03175,dam,7690107,0.014044398,0.014044398,0,0,keep
MA_MA03240,dam,6772999,0.048457963,0.048457963,0,0,keep
MA_MA03183,dam,6077991,0.011549623,0.011549623,0,0,keep
MA_MA03185,dam,7691595,0.030151332,0.024062109,0,0,keep
MA_MA03186,dam,5867411,0.012509195,0.012509195,0,0,keep
MA_MA03187,dam,6742684,0.554944544,0.017778508,0,0,keep
MA_MA03192,dam,6742672,0.028418454,0.00727185,0,0,keep
MA_MA03196,dam,6745444,0.04066724,0.04066724,0,0,keep
MA_MA03197,dam,5863753,0.04436124,0.020067809,0,0,keep
MA_MA03198,dam,5867401,0.067281081,0.067281081,0,0,keep
MA_MA03199,dam,6745444,0.04066724,0.04066724,0,0,keep
MA_MA03200,dam,6745446,0.016050869,0.011961223,0,0,keep
MA_MA03203,dam,5860691,0.012854221,0.012854221,0,0,keep
MA_MA03208,dam,7690415,0.009613523,0.009613523,0,0,keep
MA_MA03209,dam,6124037,0.007598793,0.007598793,0,0,keep
MA_MA03213,dam,5866503,0.046225419,0.005562463,0,0,keep
MA_MA03220,dam,5860519,0.022605696,0.022605696,0,0,keep
MA_MA03223,dam,5866829,0.143796592,0.011154586,0,0,keep
MA_MA03224,dam,5867955,0.132642005,0.010607147,0,0,keep
MA_MA03229,dam,5862545,0.0822705,0.0822705,0,0,keep
MA_MA03231,dam,5867069,0.002237671,0.002237671,0,0,keep
MA_MA03233,dam,6125865,0.100903676,0.010556363,0,0,keep
MA_MA03182,dam,6772999,0.048457963,0.048457963,0,0,keep
MA_MA03241,dam,5867393,0.216434178,0.02211382,0,0,keep
MA_MA03244,dam,6746316,0.009254977,0.009254977,0,0,keep
MA_MA03248,dam,5862593,0.007268669,0.007268669,0,0,keep
MA_MA03249,dam,6772957,0.014425008,0.014425008,0,0,keep
MA_MA03251,dam,7688661,0.024890131,0.024890131,0,0,keep
ME_116,dam,6712103,0.333341981,0.073945936,0,0,keep
ME_120,dam,6716131,4.346968995,0.133431595,0,0,keep
ME_121,dam,6711911,0.659280479,0.154272826,0,0,keep
ME_122,dam,6712619,4.076869005,0.569818845,0,0,keep
ME_1310,dam,6722683,0.016780576,0.016780576,0,0,keep
ME_1317,dam,6720459,0.008164576,0.008164576,0,0,keep
ME_1320,dam,6721111,0.428701325,0.067258883,0,0,keep
ME_1327,dam,6721875,0.099685387,0.06890328,0,0,keep
ME_1336,dam,6720459,0.008164576,0.008164576,0,0,keep
ME_1340,dam,6719079,0.089410343,0.089410343,0,0,keep
ME_1353,dam,6719035,0.063442374,0.038691384,0,0,keep
ME_1356,dam,6719193,0.010029814,0.010029814,0,0,keep
ME_1363,dam,6719023,0.02475099,0.02475099,0,0,keep
ME_1366,dam,6720835,0.195621453,0.095936067,0,0,keep
ME_1367,dam,6719009,0.018466556,0.018466556,0,0,keep
ME_1368,dam,6721073,0.042341143,0.025560568,0,0,keep
ME_1371,dam,6722507,0.00380542,0.00380542,0,0,keep
ME_138,dam,6711971,0.166170145,0.067764191,0,0,keep
ME_141,dam,6712273,0.091075923,0.091075923,0,0,keep
ME_147,dam,6712563,0.026709417,0.026709417,0,0,keep
ME_155,dam,6711853,0.097914656,0.097914656,0,0,keep
ME_155a,dam,6712251,0.05107289,0.05107289,0,0,keep
ME_1651,dam,9313713,0.047566989,0.047566989,0,0,keep
ME_1657,dam,9314139,11.25919973,3.041798999,0,0,keep
ME_168,dam,6709575,0.011339134,0.011339134,0,0,keep
ME_187,dam,6710137,0.026271974,0.026271974,0,0,keep
ME_1924,dam,5196488,0.02111004,0.005799948,0,0,keep
ME_1925,dam,5196488,0.02111004,0.005799948,0,0,keep
ME_1931,dam,5196024,0.01151945,0.01151945,0,0,keep
ME_1933,dam,2674082,0.020465449,0.010812988,0,0,keep
ME_1943,dam,2674100,0.008118482,0.008118482,0,0,keep
ME_1944,dam,5196880,0.252583093,0.003976857,0,0,keep
ME_1947,dam,2674084,0.022779934,0.022779934,0,0,keep
ME_1954,dam,5196690,15.70587724,9.527680674,0,0,keep
ME_216,dam,19333743,0.007120366,0.007120366,0,0,keep
ME_220,dam,6712329,0.136668395,0.136668395,0,0,keep
ME_2207,dam,818029,0.017566763,0.017566763,0,0,keep
ME_221,dam,6712071,0.135606269,0.135606269,0,0,keep
ME_2218,dam,817529,0.191716412,0.191716412,0,0,keep
ME_224,dam,6712041,0.347018127,0.277984793,0,0,keep
ME_2267,dam,802995,0.012867463,0.012867463,0,0,keep
ME_2299,dam,725310,0.041086966,0.041086966,0,0,keep
ME_234,dam,6711715,0.109611359,0.109611359,0,0,keep
ME_235,dam,6710103,0.005499633,0.005499633,0,0,keep
ME_3106,dam,2676430,0.012726859,0.012726859,0,0,keep
ME_3302,dam,5845376,0.32753001,0.32753001,0,0,keep
ME_3601,dam,5845422,1.811842566,0.13680472,0,0,keep
ME_3602,dam,5844320,1.675037847,0.305548055,0,0,keep
ME_3603,dam,5844320,1.675037847,0.305548055,0,0,keep
ME_3614,dam,5842832,0.011565363,0.011565363,0,0,keep
ME_3620,dam,5844210,1.258016551,0.018966313,0,0,keep
ME_3621,dam,5845612,0.256391161,0.244825799,0,0,keep
ME_3707,dam,2679722,0.006467133,0.006467133,0,0,keep
ME_3715,dam,2676874,0.016055079,0.016055079,0,0,keep
ME_3807,dam,1737894,0.19552597,0.19552597,0,0,keep
ME_4121,dam,2685756,0.071752737,0.071752737,0,0,keep
ME_414,dam,3324790,2.592960672,0.932585286,0,0,keep
ME_4417,dam,2681288,0.061704959,0.061704959,0,0,keep
ME_4435,dam,2683494,0.024429242,0.024429242,0,0,keep
ME_499,dam,3321596,0.476220079,0.476220079,0,0,keep
ME_5002,dam,6721515,0.013988332,0.013988332,0,0,keep
