90.69,Total functional habitat
162.25,Maximum habitat
0.00,Channel width threshold
0.0,Slope threshold
0,Omit tidal reaches
UNIQUE_ID,type,catchmentID,habitat_sqkm,habitatSegment_sqkm,functional_habitatSegment_sqkm,PassageToHabitat,Decision,HUC6_location,HUC10_location
3672620,outlet,3672620.0,0.09628316440700001,0.09628316440700001,0.09628316440700001,1.0,outlet,???,Matane
950720,dam,3695860.0,0.291461291481,0.187953184807,0.0939765924035,0.5,keep, , 
3621400,outlet,3621400.0,0.091575654736,0.091575654736,0.091575654736,1.0,outlet, , 
1136720,dam,3701420.0,14.181692660444003,0.182383132253,0.0911915661265,0.5,keep,Saguenay,Saguenay - Mouth
3615390,outlet,3615390.0,0.090722710749,0.090722710749,0.090722710749,1.0,outlet,Gulf of St. Lawrence - Natashquan,Aguanus
3700930,outlet,3700930.0,0.090575721397,0.090575721397,0.090575721397,1.0,outlet,Northern Newfoundland,Port au Port Bay
3671140,outlet,3671140.0,0.090342606218,0.090342606218,0.090342606218,1.0,outlet,???,Madeleine
3732660,outlet,3732660.0,0.090261351366,0.090261351366,0.090261351366,1.0,outlet,Southern Newfoundland,La Poile Bay
3713490,outlet,3713490.0,0.09020715236400001,0.09020715236400001,0.09020715236400001,1.0,outlet,Southern Newfoundland,St. George's Bay
1107720,dam,3686730.0,0.35922950882600013,0.35922950882600013,0.08980737720650003,0.25,keep, , 
3737730,outlet,3737730.0,0.089384469662,0.089384469662,0.089384469662,1.0,outlet,Southern Newfoundland,Northwestern Placentia Bay
3711410,outlet,3711410.0,0.08887978767500003,0.08887978767500003,0.08887978767500003,1.0,outlet,Northern Newfoundland,Southern and Eastern Bonavista Bay
2031950,outlet,2031950.0,0.42143317128400004,0.08864485744299999,0.08864485744299999,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Sissiboo
588720,dam,3739360.0,0.173391975156,0.173391975156,0.086695987578,0.5,keep,Lower St. Lawrence,Malbaie
1998290,outlet,1998290.0,0.08565465545700002,0.08554920049200002,0.08554920049200002,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Acadian Peninsula
2021230,outlet,2021230.0,0.09017435422200001,0.085386356395,0.085386356395,1.0,outlet,Southeastern Atlantic Ocean (N.S.),New Harbour
1998370,outlet,1998370.0,0.085141601243,0.08446799408800001,0.08446799408800001,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Acadian Peninsula
584720,dam,3764350.0,0.16869624046800002,0.16869624046800002,0.08434812023400001,0.5,keep, , 
2011000,outlet,2011000.0,0.08409043439,0.08409043439,0.08409043439,1.0,outlet,Cape Breton Island,Baddeck
3714270,outlet,3714270.0,0.083855963978,0.083855963978,0.083855963978,1.0,outlet,Southern Newfoundland,St. George's Bay
3615150,outlet,3615150.0,0.083159104583,0.083159104583,0.083159104583,1.0,outlet,Northern Newfoundland,Western White Bay
3657110,outlet,3657110.0,0.082741263772,0.082741263772,0.082741263772,1.0,outlet, , 
3684790,outlet,3684790.0,0.081867387733,0.081867387733,0.081867387733,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
1998430,outlet,1998430.0,0.081976169735,0.08174614857100002,0.08174614857100002,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Acadian Peninsula
