COMID,downkm,,Q,W,DA
3763390,0.57655344,1.153106879,0.012660704,0.78763857,0.399384593
3762940,3.631828105,2.421218737,0.272186864,3.652007163,8.581452693
3763410,5.06258025,10.1251605,0.47350689,4.816828583,14.92714254
3763040,67.20029766,1.964744804,35.26680334,41.5701018,1110.911784
3763470,4.7041487,9.4082974,0.418951941,4.53085479,13.20760743
3763490,3.651500618,7.303001236,0.274649049,3.668487888,8.659065933
3763520,9.424444318,1.869851552,1.334205268,8.085546248,42.05252361
3763540,255005.7093,9.80447082,32648031.5,39996.91918,1025880382
3763160,3.184501878,2.123001252,0.218629372,3.273047391,6.893174672
3763550,3.035651778,6.071303555,0.201860951,3.14502569,6.364573821
3763570,1.698650723,3.397301446,0.076687014,1.938469415,2.418323989
3763330,8.234814571,1.914790146,1.065450398,7.225445974,33.58305719
3758290,252.8150922,21.30621054,321.0782638,125.430598,10110.01393
3761850,129.0669372,10.52640324,104.6807735,71.61953576,3296.820997
3762370,5.129709519,4.835250394,0.484019617,4.870006286,15.25849236
3763620,3.433115603,6.866231206,0.2478169,3.484684792,7.813253269
3763220,2.940042116,1.960028077,0.191374329,3.062244623,6.03399387
3763650,5.58318667,11.16637334,0.55743066,5.22628954,17.57229465
3763670,4.515493279,9.030986558,0.391319851,4.378889438,12.33664754
3762720,10.95586775,4.382347099,1.714863257,9.166695128,54.04795797
3763560,2.297657235,1.53177149,0.126882231,2.493437254,4.00086697
3763720,781.0640633,0.873766524,2104.975121,321.160055,66258.38564
3761380,62.09872294,8.704059418,30.91769583,38.92257822,973.9370435
3763750,0.285564015,0.571128029,0.003924606,0.438526704,0.123828608
3763760,777.0419727,0.231303696,2086.936603,319.7810088,65690.68824
3763770,8.605421895,17.21084379,1.14657776,7.495485992,36.13971897
3763790,1.289208501,2.578417001,0.048422479,1.540357579,1.527128604
3763730,92.9498368,0.257937263,60.56319522,54.47565113,1907.56785
3762560,7.630684148,5.087122765,0.938364627,6.780845574,29.57798252
3763860,2.825479748,5.650959495,0.179105535,2.962460328,5.647228592
3763600,243.2323664,3.704796153,301.0481249,121.4551692,9479.420947
3763930,27.60224948,11.04089979,8.001893259,19.80133252,252.1286275
3761400,185.4474842,13.25453192,191.541387,96.87893457,6031.757192
3763950,50.8617243,4.183793123,22.16625068,32.9567335,698.2999518
3764000,1.903753869,3.807507738,0.092736246,2.131683858,2.924336323
3763710,4.01523875,1.903391539,0.321754901,3.970641027,10.1439184
3755910,60134.92471,27.89373382,2937261.678,11996.90886,92335900.75
3764070,2.026035833,4.052071666,0.102877183,2.245213122,3.244059107
3763590,371.162173,2.325845639,608.9771725,172.7422399,19173.07774
3762460,22.29214519,8.916858077,5.604120522,16.57111661,176.5894322
3763430,76.64726119,9.07020303,43.9131116,46.38687819,1383.217744
3761860,671.4129101,8.680799067,1635.799686,283.1151437,51492.46856
3764030,5.299615589,0.66536214,0.511038564,5.004087292,16.11009456
3764130,3.20509822,6.410196439,0.220991632,3.290682297,6.967641005
3763290,15.96948618,4.041264008,3.213840451,12.54903112,101.2803083
3764160,3.537823387,7.075646773,0.260544236,3.573047381,8.214450913
3764170,252821.9313,3.400515664,32183293.82,39711.22508,1011279805
3763840,10.89732088,1.446150696,1.699614064,9.125847311,53.56742983
3764140,1.050167207,0.700111471,0.034401403,1.298333059,1.085004309
3764090,384.1871596,0.465671036,645.0171094,177.7803093,20307.55139
3763870,6.888598635,2.755439454,0.791229535,6.226575881,24.94093553
3764180,2.693890644,0.357161485,0.165417597,2.847009353,5.215720166
3764240,0.83631522,0.55754348,0.023535807,1.073896906,0.742359174
3764120,5.842439671,0.420286025,0.601244205,5.427795689,18.953203
3764270,4.894281507,9.788563013,0.447558472,4.682986776,14.10927067
3764290,2.85296524,5.70593048,0.182019344,2.986460754,5.739084825
3763580,14.25423527,3.374683749,2.659272423,11.41509302,83.80662201
3764100,36.01837854,0.701892459,12.46993192,24.71895354,392.8789986
3763130,12.60740632,8.404937544,2.167112393,10.3047808,68.2987786
3762980,14.96332472,5.985329888,2.883434928,11.88647599,90.86975046
3764210,386.9811797,0.465658953,652.855822,178.8573042,20554.29869
3764060,66676.58321,1.155838868,3489007.18,13075.219,109677201.4
3764380,4.719047446,9.438094891,0.421166192,4.54281228,13.27739987
3764400,4.448951991,8.897903982,0.381754292,4.325038767,12.03513984
3762870,34.01449022,7.164046852,11.33501615,23.56726101,357.1283547
3764430,3.395680346,6.791360691,0.243328673,3.452984939,7.671772208
3764440,1.49212944,2.984258879,0.061783676,1.739942564,1.9484232
3764450,2.831639437,5.663278874,0.179756903,2.967842356,5.667762651
3764480,3.809014692,7.618029383,0.294681583,3.799920734,9.290528932
3764510,2.969510338,5.939020675,0.194582573,3.087806029,6.135130788
3764310,37.42214949,0.701864528,13.29057905,25.51937251,418.7295912
3763780,7.95264493,3.181057972,1.005289475,7.018488746,31.6871129
3764550,0.656461436,1.312922872,0.015719042,0.87762923,0.495841194
3764570,3.373442917,6.746885834,0.240678121,3.434126951,7.58821939
3764390,2.008092235,0.803236894,0.101362816,2.228626927,3.196314616
3764010,3.736982988,2.491321992,0.285450639,3.739930655,8.999553271
3762950,223.1471848,8.302137091,260.7595333,113.0363531,8211.02372
3763700,23.51789153,3.992335421,6.127162737,17.32717444,193.0677276
3763610,13.39023707,3.895268236,2.396041582,10.83540666,75.51235298
3764620,5.149950606,0.334613244,0.487207559,4.886017848,15.35897262
3764690,3.149456175,6.29891235,0.214633252,3.242996968,6.767203299
3764760,3.762051597,7.524103193,0.288649869,3.760830174,9.100398851
3764650,277.6318346,1.041517397,375.319883,135.6122202,11817.62543
3764830,2.524557827,5.049115654,0.148450356,2.697047916,4.680823633
3764860,3.931440926,5.376452128,0.310639076,3.901450335,9.793533403
3764870,1.715073349,3.430146697,0.07792693,1.954077682,2.457417651
3763940,246.8251511,3.464546511,308.4973658,122.9486516,9713.940349
3764230,4.391067621,2.322869498,0.373510409,4.278084859,11.77529043
3764950,2.723695678,5.447391355,0.168479733,2.873239798,5.312253705
3764980,1.03600927,0.414411184,0.033631753,1.28372734,1.060734223
3765000,4.14183903,8.28367806,0.33884369,4.074719722,10.68257458
3764460,7.435195372,2.974078149,0.898633732,6.635740566,28.32585435
3765030,0.941430146,1.882860292,0.028671015,1.185276237,0.904300202
3765090,0.621602759,0.414401839,0.014352395,0.838610364,0.452739103
3765110,40.59013533,16.23605413,15.21862035,27.30773512,479.4622799
3764540,15.989434,2.176801408,3.22053537,12.56209509,101.4912525
3765160,5.319118105,10.63823621,0.514177395,5.019431479,16.20902593
3764150,27.63425575,3.735249038,8.017366699,19.82046842,252.6160864
3764840,3.440405933,1.376162373,0.248694775,3.490851467,7.840926212
3765250,5.09539602,10.19079204,0.478634438,4.84283878,15.08875749
3764330,42.27426147,3.046133669,16.2857233,28.2489016,513.0750757
3765170,0.738937125,0.49262475,0.019147276,0.96861577,0.603959891
3765150,21.64118425,0.419493451,5.333984821,16.16679487,168.0787774
3763400,9.745257745,9.805640542,1.410771872,8.314314266,44.46536309
3764900,11.29374641,2.27891636,1.803928458,9.40172827,56.85453969
3765380,2.174833423,4.349666845,0.115778375,2.381835508,3.650798908
3765390,0.565861024,1.131722048,0.012271722,0.775444639,0.387116241
3764420,47.16481904,4.808517087,19.54608597,30.94766893,615.77125
3765420,3.036760691,6.073521381,0.201983889,3.145983241,6.368449298
3761470,1037.405151,18.73635143,3378.502883,406.8742327,106336.2152
3764300,30.38472535,7.378976306,9.391278531,21.45163509,295.8977165
3765480,0.064645263,0.129290525,0.00032984,0.127130436,0.010411697
3764880,313.6384503,4.781347639,459.9238732,150.1208506,14481.00532
3765620,0.434781012,0.869562023,0.007909251,0.622537783,0.249520112
3765220,6.676918844,2.344538703,0.751115399,6.066683982,23.67668966
3765670,11.219742,0.68401007,1.784266642,9.350351087,56.2349677
3765710,5.50411879,11.00823758,0.544333259,5.164526086,17.15948911
3764250,11.24564446,10.38612356,1.791138713,9.368340139,56.45151663
3765730,3.319766799,6.639533597,0.234328246,3.388522401,7.388052944
3765750,5.13491594,10.26983188,0.484838821,4.87412579,15.28431273
3765290,23.82114391,2.26245207,6.259432875,17.51320105,197.2348194
3764800,286.157207,3.511018727,394.7283566,139.0744026,12428.62355
3763640,8.900417674,9.960723039,1.212845348,7.709048065,38.22806298
3765410,56.75949695,1.587934854,26.61463739,36.11256335,838.4091915
3765840,3.920108333,7.840216665,0.309147823,3.892074422,9.746527031
3765890,0.390588088,0.781176175,0.006615061,0.56933119,0.208697885
3765920,16.65357396,11.10238264,3.446602751,12.9955198,108.6141648
3763800,98.77728999,9.333471025,67.02421069,57.30782079,2111.032892
3765970,4.617364077,9.234728154,0.406147055,4.461076743,12.80400041
3766030,27.86405738,4.688378845,8.128815229,19.95775404,256.1270384
3765590,350.2382515,1.479387764,552.8310054,164.58651,17405.67108
3766050,25.90337456,7.239396158,7.197859065,18.78017823,226.7989403
3765810,309.3911892,0.824720825,449.5883508,148.4244899,14155.64252
3764770,51.14143233,7.704285227,22.36983156,33.10772941,704.7121693
3766130,2477.811717,1.154622541,14422.81958,840.6653077,453830.458
3765630,3.318720473,2.212480315,0.234205142,3.387632203,7.384172323
3766170,394.2438978,13.57280961,673.408405,181.6507964,21201.25122
3765940,141.4453826,1.334946004,121.9466287,77.30061324,3840.487102
3764360,66951.24488,7.234916019,3512998.721,13120.0967,110431241.1
3766140,2499.299581,0.254693904,14631.92426,846.7374378,460408.9824
3765820,14.78429038,1.807022369,2.826153313,11.7678168,89.06487581
3766040,361.7261578,0.784996136,583.3881858,169.0740107,18367.57429
3766060,315.1534902,0.803231381,463.6333702,150.7250316,14597.78017
3766210,71152.0381,0.387992013,3888074.828,13802.74127,122219540.7
3762320,25.79319537,17.19546358,7.146894845,18.71357388,225.1933853
3766290,4.011298378,8.022596755,0.321228709,3.967392941,10.1273322
3764350,394.564268,10.04392814,674.3208757,181.7738235,21229.97381
3766330,22.41488727,1.241992272,5.655652992,16.64713178,178.2129597
3766340,5.318810625,10.63762125,0.514127848,5.019189633,16.20746428
3766360,6.5106392,13.0212784,0.720193007,5.940493022,22.70212455
3766370,3.318507802,6.637015603,0.234180123,3.38745126,7.383383667
3766390,15.75610323,4.743750314,3.142573833,12.4091143,99.0348263
3766400,4.315065662,8.630131323,0.362795859,4.216277634,11.43756339
3764680,14.05382537,5.824378759,2.59723849,11.2811651,81.85197843
3766230,367.8954496,0.563641608,600.0686151,171.4740859,18892.65024
3766160,11.6912787,2.169106105,1.911015844,9.676764767,60.22899519
3766320,450.1335443,0.655343071,839.9595813,202.8743934,26443.81285
3762280,977.7730444,19.24852576,3061.012884,387.2849484,96345.13178
3766110,78.98713314,1.761405035,46.17051816,47.56422385,1454.310604
3766510,7.46184018,14.92368036,0.904008467,6.655555188,28.49524092
3766240,320.8646269,0.980265396,477.7237373,152.9982455,15041.34296
3766200,148.2908287,1.676378184,131.9428425,80.40646295,4155.240744
3765740,6.544596843,2.617838737,0.726465681,5.96630693,22.8998178
3766580,0.882328017,0.588218678,0.025733783,1.122922693,0.811674005
3765830,62.96166535,4.464662524,31.63722241,39.37288277,996.5986939
3766440,454.0822842,0.688705978,852.278671,204.3566854,26831.57514
3766650,0.356377886,0.712755772,0.005677714,0.527454259,0.179130543
3766660,0.174382381,0.348764762,0.001724738,0.290709762,0.054426748
3766670,18.31287453,1.392406643,4.037880199,14.06613414,127.2437008
3766570,1.430262703,0.507650694,0.057572683,1.679601587,1.815647503
3766520,327.4773225,0.48194107,494.2485716,155.6219137,15561.53943
3766700,21.0973835,2.372585954,5.112430098,15.82747847,161.0986137
3766680,330.8692225,0.518566105,502.8118233,156.9642614,15831.1066
3766710,334.3080582,0.136312073,511.5535486,158.322847,16106.29119
3766720,335.2604629,0.132752326,513.9852691,158.6987025,16182.84024
3766740,5.722944285,11.44588857,0.580884847,5.335106137,18.31152231
3766730,336.2773343,0.307962739,516.5866799,159.099803,16264.73094
3766770,5.714232459,5.852490605,0.579411535,5.328336062,18.26508671
3766760,338.3346059,0.111027574,521.8657498,159.910668,16430.91239
3766420,372.553444,0.861364741,612.7871902,173.2817715,19293.01094
3766280,36.04137423,3.30089413,12.4832063,24.73210684,393.2971475
3765680,15.59383238,5.328130409,3.088806706,12.30250091,97.34071556
3765320,17.62418795,5.952219869,3.787932285,13.62382773,119.3685897
3766350,4.003483403,1.601393361,0.320186127,3.96094941,10.09446877
3766850,4.532420178,9.064840355,0.393768249,4.392566928,12.41382117
3766920,2.557063309,5.114126618,0.15165033,2.725961511,4.781704409
3766220,16.82413929,2.272675454,3.505648598,13.10636415,110.4745624
3766430,16.05630293,2.222730141,3.243018666,12.60586826,102.1996583
3764530,43.14906267,9.348232773,16.85138411,28.73530618,530.8927269
3767000,13.61145699,1.547417448,2.46239264,10.98440892,77.60305566
3766780,718.6862499,1.232570314,1832.269633,299.6351315,57675.86427
3767150,244227.6339,13.4392744,30380313.14,38582.83743,954635535.3
3766640,458.6362329,1.532131621,866.5748284,206.0635014,27281.56741
3766410,26.29613283,2.337159548,7.380709004,19.01722223,232.5593498
3767170,4.636323767,3.090882511,0.408930932,4.476339541,12.89174776
3767190,2.090990367,1.393993578,0.108433918,2.305051401,3.419249026
3767140,736.6816058,0.246172705,1909.386208,305.8756678,60102.88044
3767220,11.46701064,15.55948891,1.8502986,9.521797699,58.31572431
3767290,0.290453286,0.580906571,0.004037258,0.44477594,0.127382351
3767300,1.867044759,3.734089517,0.089774552,2.09736812,2.830959052
3767320,3.562381095,7.12476219,0.263566082,3.593708113,8.309706544
3767390,0.251203241,0.502406481,0.003169424,0.394083481,0.100005081
3767400,0.104216027,0.069477351,0.000731198,0.189284743,0.023077643
3767450,10.56916024,21.13832047,1.61515347,8.896208182,50.9059178
3767470,1151.069271,0.54103555,4017.856719,443.7059603,126455.5234
3767490,1145.806868,0.302538508,3987.282899,442.0145496,125493.4346
3767200,740.8002834,1.098346696,1927.214751,307.3003788,60663.97859
3767530,6.04126402,12.08252804,0.635738306,5.581323946,20.04036979
3767460,1168.940137,17.88755894,4122.380043,449.4403432,129744.6258
3767600,0.968536075,1.937072149,0.030060303,1.213653509,0.948111046
3765370,29.46113204,8.313396485,8.920251755,20.90675336,281.0593424
3765800,32.60733081,6.260113448,10.56415664,22.751784,332.8453748
3766620,76.22167368,4.196704046,43.50740079,46.17209805,1370.440561
3767700,5.790565385,11.58113077,0.592371516,5.387597267,18.67355652
3767710,0.996531198,1.993062396,0.031522644,1.242823225,0.994225236
3767730,0.951616152,1.903232304,0.029190003,1.195955746,0.920666392
3767760,5.20608833,10.41217666,0.496092927,4.930370517,15.6390285
3767770,2.76544964,1.843633093,0.172807196,2.909905944,5.448675984
3767780,9.502002855,3.576655921,1.35255887,8.140969516,42.63090198
3767420,1.280390422,2.28287144,0.047871619,1.531570878,1.509758926
3767520,757.2368789,1.021136721,1999.022349,312.9729942,62923.89085
3767820,3.417129728,6.834259456,0.24589629,3.471155168,7.752710492
3767840,1.302329459,2.604658918,0.049246797,1.553413361,1.553120903
3767850,319.5255914,7.247878935,474.4049645,152.4658757,14936.86867
3767870,3.072974609,6.145949217,0.20601513,3.177222274,6.495529184
3767880,5.742385505,11.48477101,0.58417807,5.350207981,18.4153175
3766550,162.4645851,4.420036386,153.628954,86.76300333,4838.063174
3767890,5.85763712,2.343054848,0.603853597,5.439561221,19.03544484
3767920,186.9668186,0.384066708,194.1644855,97.54004197,6114.345223
3766270,71257.61584,14.44352362,3897696.932,13819.81004,122521951.9
3766750,16.09612517,6.438450067,3.256437788,12.63192193,102.6224688
3766470,1300.581349,10.41525827,4924.992341,491.2480277,155000.4673
3767790,2.93397345,1.024294616,0.190716278,3.05697524,6.013249369
3768090,111.8670917,1.416026194,82.47553172,63.5712282,2597.599563
3766500,88.32424468,6.344387839,55.62289105,52.20652892,1751.989193
3768100,5.046826973,5.333695842,0.471053256,4.80433237,14.84980645
3768110,2.962920405,5.92584081,0.193863266,3.082093453,6.112455337
3768140,0.472107339,0.314738226,0.009073279,0.666776311,0.286235648
3768150,4.659940923,9.319881845,0.412409305,4.495337136,13.00138536
3767660,49.66907851,2.822928164,21.30658487,32.31133947,671.2228114
3768180,5.627624335,11.25524867,0.564846251,5.26093778,17.80601941
3767680,90.24553163,2.354731887,57.65446755,53.15137731,1815.967313
3767810,775.784521,7.482319309,2081.309858,319.3496251,65513.60653
3768260,2124.635808,19.05938367,11161.47438,739.5351545,351224.7165
3765720,1497.621432,34.19573144,6230.65239,552.5413714,196084.1956
3768270,3.696767957,7.393535913,0.280348285,3.706354808,8.83871735
3768280,0.916366282,1.832732564,0.027409903,1.158915552,0.864530999
3768330,1.746902961,1.266152182,0.08035268,1.984258386,2.53389945
3768290,0.835370153,0.556913435,0.023491488,1.072885322,0.740961517
3768340,2.282627834,4.565255668,0.125501708,2.479835419,3.957343925
3768345,240369.9314,5.350071001,29584586.5,38074.20043,929635989.7
3768380,2.647046207,5.294092414,0.160650384,2.805685092,5.065433631
3768510,244.9693357,2.98861445,304.6404412,122.1776642,9592.515535
3768530,2.719585416,5.439170831,0.168056114,2.869625341,5.298899175
3767740,7.124853357,4.749902238,0.836981361,6.404067979,26.38284602
3768580,96.67924285,3.175660745,64.66790967,56.29145205,2036.830605
3768600,0.369646354,0.739292707,0.006034458,0.543772427,0.190383645
3768640,237.6956711,0.889131909,289.7115249,119.1464004,9122.516442
3768650,1.005439102,2.010878204,0.031993767,1.252076115,1.009081778
3767980,27.79315811,4.078715687,8.094365054,19.91541834,255.0417588
3768080,122.6084485,8.738477868,96.09522598,68.61972073,3026.473987
3768720,0.492673749,0.985347497,0.009741703,0.690900447,0.30731856
3768740,1.558070715,3.116141429,0.066401993,1.803800892,2.094040262
3768160,58.53477875,3.616759666,28.01672825,37.0515814,882.5694338
3768550,10.37475296,1.749896964,1.565933243,8.759607806,49.35488447
3768830,229.7095574,1.160238106,273.6678703,115.8003698,8617.417765
3767310,15.75929335,6.303717339,3.14363457,12.4112084,99.06824833
3768850,2.924426014,5.848852028,0.189682845,3.048681586,5.980671274
3765490,20.22285117,13.48190078,4.76406379,15.27871479,150.1230932
3768870,10.34289833,20.68579665,1.55792645,8.737184676,49.10257271
3768890,3.843451717,7.686903434,0.299136174,3.82853399,9.430944885
3768200,100.2055595,3.436932614,68.64753872,57.99766717,2162.152847
3768710,177.7638881,4.304536531,178.495591,93.5215695,5621.008335
3766960,41.92738361,9.153016904,16.06357038,28.05556894,506.0774892
3768950,0.563522344,0.375681563,0.012187291,0.772772452,0.384453305
3768960,0.604467698,1.208935395,0.013698949,0.81929758,0.432130124
3768800,11.56902647,0.638650064,1.87782061,9.592351635,59.18297619
3768980,0.566491177,1.132982353,0.012294512,0.77616434,0.387835022
3768990,6.168565145,12.33713029,0.658226402,5.679180725,20.74913193
3768760,72.16246701,9.171578187,39.71397591,44.11331794,1250.971927
3769040,48.110628,6.791388651,20.2038484,31.46408384,636.4893157
3769050,14.93331789,9.955545263,2.873802249,11.86660483,90.56623675
3766820,25.2941272,9.387658634,6.917866041,18.41128556,217.9781343
3769130,3.468211652,6.936423303,0.25205443,3.514351584,7.946831266
3769150,219.0408155,1.552095831,252.8096023,111.2999124,7960.733713
3769240,44.15435323,1.121160894,17.51092877,29.29224317,551.6674734
3769260,1.902114882,3.804229764,0.092603193,2.130154094,2.920141392
3769000,5.532960515,2.213184206,0.549096382,5.187072652,17.30961401
3769310,6.275254705,12.55050941,0.677313582,5.760934433,21.35070325
3768880,5.946474185,2.378589674,0.619197167,5.508235759,19.5190363
3769330,1.979946264,3.959892527,0.099005549,2.202560302,3.121995177
3769340,4.310964234,8.621928467,0.362221203,4.212937093,11.41944995
3769270,1.516275224,3.032550447,0.063459304,1.763379106,2.001256507
3766990,62.03359884,9.724374021,30.86366398,38.88855275,972.2352944
3768930,320.1523522,4.348306011,475.9572263,152.7151076,14985.73356
3769390,8.550013075,3.42000523,1.134297386,7.455237886,35.75271528
3769410,0.239241473,0.478482945,0.002921855,0.378379318,0.092194867
3765450,1382.260235,25.66711348,5451.318181,516.8312983,171561.9776
3769120,1888.366561,2.553539235,9170.102186,670.3245536,288571.2353
3769360,834.9999746,18.8276136,2352.825095,339.5414991,74058.48554
3769600,0.628478546,1.256957092,0.014618018,0.846334981,0.461116545
3769730,195.5667986,3.491995227,209.279788,101.2655401,6590.24541
3769760,4.778723708,9.557447415,0.430082017,4.59064471,13.55842302
3769610,1.202472513,0.801648342,0.043114524,1.453482608,1.359756882
3769500,1939.369739,2.418326444,9586.68717,685.3814057,301678.2129
3769830,2.722757681,5.445515361,0.168383022,2.872415028,5.309204903
3769840,0.711065904,0.474043936,0.017958582,0.938067434,0.566471617
3769880,4.135522248,8.271044496,0.337982663,4.069539347,10.65543425
3769350,5.013195323,3.342130215,0.465832079,4.777632453,14.68523994
3768670,38.22158201,8.62070074,13.76723879,25.97296095,433.7443609
3769940,235042.8432,8.291969528,28499708.18,37369.58256,895551896.9
3769980,175.2946248,2.850180948,174.3815629,92.437528,5491.476434
3769990,14.34429522,0.281405326,2.687339662,11.47517509,84.69099737
3769140,10.65269441,7.101796276,1.636489585,8.954774685,51.57826113
3770000,701.0707362,3.303122187,1758.017918,293.5010698,55338.99371
3769380,368.3039438,4.988756935,601.1797294,171.6327671,18927.62643
3769850,1.575245245,1.254314745,0.067626626,1.820358396,2.132653045
3770070,157.8244219,0.283657194,146.3843721,84.69258666,4609.957814
3770080,782.4778092,0.646024077,2111.330322,321.6445022,66458.3925
3769320,15.19095373,3.784396686,2.956926803,12.03700184,93.18538153
3768940,70.27879562,9.435013238,38.00094846,43.15143653,1197.02185
3767960,75113.48179,10.70706155,4255592.548,14440.36131,133770088.2
3770220,1.204067051,2.408134101,0.043209872,1.45508891,1.362763445
3770230,26.70372751,0.271193123,7.572401763,19.26259812,238.5983111
3768000,1482.293823,12.8291835,6124.713623,547.8238471,192750.8029
3769300,18.19473154,6.227996475,3.994548631,13.99045685,125.8784592
3770270,3.789156412,7.578312824,0.292124992,3.783401194,9.209940817
3770280,0.473810021,0.315873347,0.009127894,0.668780083,0.287958293
3770320,5.43352241,10.86704482,0.532744665,5.109255188,16.79423685
3767620,79.35001841,13.86133245,46.52466054,47.74629165,1465.463608
3770340,231946.1725,3.723950846,27876534.99,36958.76371,875973289
3770330,142.0320273,0.204008575,122.790919,77.56774479,3867.071686
3770370,5.606084125,11.21216825,0.561246805,5.244148496,17.69257205
3770390,227849.0179,0.56130884,27060519.4,36413.80852,850335916.5
3770420,3750.228185,0.497296494,28780.11241,1187.529161,905486.454
3770250,1707.602746,1.596424739,7754.024714,616.3985813,244016.4776
3770440,8.5389636,17.0779272,1.131854799,7.447206533,35.67573948
3770310,1.212414713,1.161336038,0.043710408,1.463492392,1.378546601
3768540,35.17924523,14.07169809,11.98941341,24.23801265,377.7424029
3770260,71.8220704,4.260228977,39.40218123,43.93980974,1241.152298
3770430,1736.164239,1.24812065,7971.429061,624.9800189,250856.8689
3770620,7.86537523,15.73075046,0.98696699,6.954234863,31.10968408
3770630,683.3382422,9.411100478,1684.519592,287.3002959,53025.81653
3769810,4.055068663,4.903543958,0.327093061,4.003443516,10.31218322
3770670,0.777505241,0.518336827,0.020842065,1.010574689,0.657408374
3770580,97.50084269,10.94213647,65.58662188,56.68989744,2065.761833
3770680,5.8765951,11.7531902,0.607115006,5.454230953,19.13823657
3770690,6.744837045,13.48967409,0.763895123,6.11807658,24.07945954
3770800,3.318220676,6.636441351,0.234146348,3.387206967,7.38231896
3768250,895.725963,22.89562412,2644.930758,360.0022321,83251.16958
3770950,660.48292,1.728549709,1591.650037,279.2684225,50102.95195
3770040,5.498640512,6.592475789,0.543430415,5.160241307,17.1310331
3770900,1228.08167,0.738314825,4475.897533,468.3150426,140868.8783
3771020,16.46208478,6.737364116,3.3807926,12.87085224,106.540633
3768860,51.57864299,16.40989429,22.68953806,33.3434756,714.7819914
3771060,2.221614298,4.443228595,0.119959589,2.424462801,3.782619514
3771080,3.410755475,6.82151095,0.245132128,3.465757391,7.728622054
3771130,5.33908614,10.67817228,0.517399113,5.035132225,16.31056963
3771160,3.051903887,6.103807773,0.203665713,3.159053645,6.421466772
3771170,0.461622142,0.923244284,0.008739853,0.654410265,0.275718895
3770610,1760.0876,4.162498258,8155.375482,632.1498229,256644.5168
3770650,8.332547995,3.651414706,1.086613117,7.296851564,34.24998606
3771260,5.12650333,10.25300666,0.483515415,4.867469089,15.2426005
3771330,22.45452075,8.981808298,5.672333139,16.6716623,178.7384664
3771370,11.58845415,23.1769083,1.88308026,9.60577601,59.34871391
3771400,5.393117986,1.925841232,0.52615713,5.077568255,16.58660862
3771410,251.1467478,7.881867347,317.5539735,124.740309,9999.062018
3771420,3584.072539,5.821298142,26686.05775,1143.510748,839614.2432
3771440,4.353698141,8.707396282,0.368226569,4.247717254,11.60874182
3771450,616.4556228,4.361523439,1418.745973,263.6637114,44661.09433
3771480,146.8389411,0.196572709,129.7964052,79.74975771,4087.655634
3771500,245.065772,0.611440602,304.8403856,122.217752,9598.810245
3771540,1.654437416,3.308874831,0.073388571,1.896322756,2.314325962
3771040,77.70218712,3.017405376,44.92525258,46.91841191,1415.093339
3770210,77923.35252,8.555468077,4524267.226,14889.22745,142214028
3771570,0.430013805,0.28667587,0.007765215,0.61684319,0.244976888
3771000,1240.491412,3.408353138,4551.547842,472.2561215,143249.3708
3771620,3.472556227,6.945112453,0.252580996,3.51802058,7.96342998
3771630,3.322648028,2.215098685,0.234667368,3.390973466,7.39874308
3771680,5.387626605,10.77525321,0.525264349,5.073258626,16.55846959
3768970,38.04576364,17.43827476,13.66183143,25.87334033,430.4240399
3771700,10.71113748,21.42227495,1.651483524,8.995704123,52.05074907
3771720,4.260749548,8.521499095,0.355215153,4.171995026,11.19861534
3771180,1838.43127,3.66663342,8769.445308,655.5172157,275965.3011
3771820,213112.6203,24.99765382,24206377.15,34439.98374,760664068.3
3771860,2.509718084,5.019436168,0.146998562,2.683827404,4.635054954
3771550,83.00175269,1.546915024,50.14836507,49.57085725,1579.584056
3771690,65.48769259,0.856344537,33.78131194,40.68518508,1064.126732
3771870,3.640996287,0.89234057,0.273333237,3.659689688,8.617588803
3772020,4.837262298,9.674524595,0.438900329,4.63746872,13.83637155
3772080,215.597298,8.332215339,246.2190861,109.8395886,7753.241486
3771770,1907.160981,1.793986416,9322.749783,675.8807139,293373.9856
3772120,0.319977236,0.639954471,0.004744296,0.482151975,0.149686273
3771610,1291.641629,3.458194165,4868.689533,488.4319677,153228.8096
3771930,67.96841389,0.679719925,35.94134338,41.96576969,1132.156078
3771220,12.41897105,4.521431407,2.113386996,10.17624502,66.60586826
3772220,1.726864074,1.151242716,0.078822037,1.965268383,2.485639639
3772160,14.79912683,0.238880153,2.830882715,11.77765906,89.21389378
3772240,4.352132992,8.704265984,0.368005923,4.246444421,11.60178697
3772280,2.221335684,4.442671368,0.119934512,2.42420937,3.781828896
3772290,140.304334,4.290880449,120.3111318,76.78050182,3788.98931
3772250,3.804936521,2.536624347,0.294155825,3.796529392,9.273956142
3772350,0.9067984,0.604532267,0.026934488,1.148821096,0.849538683
3772360,210912.4219,3.709544851,23791214.34,34143.36689,747620270.3
3772370,3.474273008,2.316182005,0.252789193,3.519470192,7.969992865
3772390,5.984894237,0.908930257,0.625880561,5.537882944,19.72967973
3772130,2.166428924,1.444285949,0.115033491,2.374161131,3.62731496
3772400,13.05906347,1.553891424,2.298072201,10.61157565,72.42534703
3772380,8.581746656,2.466914067,1.141324093,7.478293961,35.97415501
3772430,0.38285379,0.76570758,0.006398147,0.559918942,0.201855701
3772470,0.802073467,1.604146934,0.021951454,1.037121624,0.692394682
3772230,31.56372424,2.510513464,10.00656701,22.14321077,315.280449
