UNIQUE_ID,COMID,type,TERMCODE,TERMNAME_HUC10,TERMNAME_HUC8,TERMNAME_HUC6,TERMNAME_HUC4,TERMNAME_HUC2,damName,latitude,longitude
128926,9626331,outlet,SPSC305020901,Cape Romain,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.01995808,-79.38174692
128941,9627097,outlet,SPSC305020901,Cape Romain,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.02747782,-79.40279619
129030,9626251,outlet,SPSC305020901,Cape Romain,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.04755948,-79.37587372
129049,9626369,outlet,SPSC305020901,Cape Romain,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.00914748,-79.48198339
129050,9626353,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.01191402,-79.48788659
129054,9629691,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.91159148,-79.64049179
129059,9629185,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.97799888,-79.61144352
129063,9629315,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.87219808,-79.69152352
129117,9629283,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.88675062,-79.72012412
129120,9629321,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.86184782,-79.75917339
129122,9629303,outlet,SPSC305020104,Wando River,Cooper,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.88225508,-79.72734159
129123,9629281,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.88892902,-79.71711232
129152,9629875,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.77787102,-79.81207759
129154,9627247,outlet,SPSC305020901,Cape Romain,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.07825388,-79.35738652
129160,9627045,outlet,SPSC305020901,Cape Romain,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.04002602,-79.38458845
129176,9629325,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.86184782,-79.75917339
129207,9629253,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.90312308,-79.69385299
129222,9626907,outlet,SPSC305020901,Cape Romain,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.06649582,-79.37704919
129225,9627041,outlet,SPSC305020901,Cape Romain,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.05220522,-79.39249432
129255,9627119,outlet,SPSC305020901,Cape Romain,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.00909568,-79.47818512
129261,9629797,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.90066628,-79.67847859
129271,9629803,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.88624688,-79.65978425
129275,9626365,outlet,SPSC305020901,Cape Romain,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.00937588,-79.37723339
129281,25842605,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.04349482,-79.47957332
129306,166741121,outlet,SPSC305020902,Bulls Bay,Bulls Bay,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,33.01245548,-79.58929699
129308,20153585,outlet,SPSC305021001,Harbor River,St. Helena Island,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.40985188,-80.45855872
129316,20153633,outlet,SPSC305020711,Coosaw River-Port Royal Sound,Salkehatchie,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.40679042,-80.44340319
129419,20154211,outlet,SPSC305021001,Harbor River,St. Helena Island,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.30065048,-80.51743059
129446,20154323,outlet,SPSC305021001,Harbor River,St. Helena Island,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.27589222,-80.56910932
129448,20154327,outlet,SPSC305021001,Harbor River,St. Helena Island,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.27470142,-80.57086319
129474,20154949,outlet,SPSC305020711,Coosaw River-Port Royal Sound,Salkehatchie,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.41469688,-80.47641832
129492,20156439,outlet,SPSC305021001,Harbor River,St. Helena Island,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.34193742,-80.50749852
129499,20156537,outlet,SPSC305020711,Coosaw River-Port Royal Sound,Salkehatchie,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.38652088,-80.47377919
129501,20156553,outlet,SPSC305021001,Harbor River,St. Helena Island,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.29767282,-80.54994192
129502,20156591,outlet,SPSC305021001,Harbor River,St. Helena Island,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.30989828,-80.53449839
129509,20156441,outlet,SPSC305021001,Harbor River,St. Helena Island,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.29008042,-80.57978939
129542,20153607,outlet,SPSC305020711,Coosaw River-Port Royal Sound,Salkehatchie,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.40397748,-80.43192219
143097,20105363,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,32.06151922,-80.96439358
143098,20105349,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,32.06577868,-80.95201352
143356,20161671,outlet,SPSC306011002,New River-Atlantic Intracoastal Waterway,Calibogue Sound-Wright River,Savannah,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,32.06227928,-80.92232412
143475,20155219,outlet,SPSC306011003,Calibogue Sound,Calibogue Sound-Wright River,Savannah,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,32.18935942,-80.70784892
143508,20155181,outlet,SPSC306011003,Calibogue Sound,Calibogue Sound-Wright River,Savannah,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,32.11649182,-80.84669598
143652,20155183,outlet,SPSC306011003,Calibogue Sound,Calibogue Sound-Wright River,Savannah,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,32.11558428,-80.80878658
143653,20155185,outlet,SPSC306011003,Calibogue Sound,Calibogue Sound-Wright River,Savannah,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,32.11253842,-80.81234272
143673,20156563,outlet,SPSC305020806,Broad River-Port Royal Sound,Broad-St. Helena,Edisto-South Carolina Coastal,Edisto-Santee,South Atlantic-Gulf Region,n/a,32.22100562,-80.79024558
143735,20156409,outlet,SPSC306011003,Calibogue Sound,Calibogue Sound-Wright River,Savannah,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,32.14669328,-80.81792852
143813,20155935,outlet,SPSC306011002,New River-Atlantic Intracoastal Waterway,Calibogue Sound-Wright River,Savannah,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,32.07720542,-80.89959318
150279,6318029,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.54256142,-81.31453098
150523,6316541,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.55425802,-81.29070812
150526,6316587,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.51919568,-81.29220992
150576,6314261,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.95663228,-80.95716272
150610,6321931,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.34222242,-81.29557418
150757,6316609,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.51446042,-81.27231078
150758,6318047,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.52231088,-81.29233192
150816,6317991,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.56177728,-81.25690958
151242,6317033,outlet,SPGA306020403,Ossabaw Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.80252802,-81.05704492
151298,6314253,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.96524042,-80.92195272
151299,6314239,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.97646648,-80.89620278
151304,6315887,outlet,SPGA306020403,Ossabaw Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.87901022,-81.03840878
151305,6315885,outlet,SPGA306020403,Ossabaw Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.87739162,-81.01840338
151306,6315895,outlet,SPGA306020403,Ossabaw Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.87411108,-81.01405672
151315,6317467,outlet,SPGA306020403,Ossabaw Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.89429682,-81.04127858
151321,6314293,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.90745068,-80.95517472
151322,6314295,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.90790268,-80.96887932
151345,6317127,outlet,SPGA306020405,Medway River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.62668262,-81.13764852
151346,6316407,outlet,SPGA306020404,North Newport River,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.64052182,-81.15200858
151347,6316403,outlet,SPGA306020404,North Newport River,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.64900228,-81.14651958
151393,6316633,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.50539102,-81.21864758
151394,6316589,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.51726008,-81.22146872
151411,6321837,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.44304268,-81.28876338
151450,6321009,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.41231622,-81.28615772
151454,6322267,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.39346648,-81.28656178
151456,6321621,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.39651542,-81.27145058
151458,6320977,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.41891388,-81.25421618
151461,6321593,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.42608362,-81.24737838
151462,6321767,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.44819528,-81.23274752
151629,6314291,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.91341808,-80.97743058
151675,6312191,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,32.00022942,-80.91283798
151687,6314355,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.99088548,-80.92861778
151688,6314353,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.94686582,-80.98588338
151701,6317473,outlet,SPGA306020403,Ossabaw Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.90482882,-81.06384072
151727,6318391,outlet,SPGA306020405,Medway River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.73386528,-81.15305372
151732,6318405,outlet,SPGA306020403,Ossabaw Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.88053828,-81.08101992
151780,6317527,outlet,SPGA306020403,Ossabaw Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.80491768,-81.08412758
151788,6318657,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.57633462,-81.24458352
151791,6318401,outlet,SPGA306020403,Ossabaw Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.85330488,-81.09725132
151794,6318605,outlet,SPGA306020404,North Newport River,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.66697468,-81.16590772
151810,6318651,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.56403528,-81.19762832
151895,6322211,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.36758722,-81.30165252
151896,6322215,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.36913482,-81.30119292
151899,6322213,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.36966128,-81.30373052
151902,6322231,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.38557148,-81.30729538
151906,6322233,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.39490702,-81.33124098
151907,6322241,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.39426868,-81.31666218
151926,6322315,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.43151928,-81.32844378
151929,6322273,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.44607628,-81.30470258
151976,6314349,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.99702608,-80.85773492
152006,6314271,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.93081548,-80.99390452
152025,6317747,outlet,SPGA306020405,Medway River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.72044382,-81.18197978
152026,6325325,outlet,SPGA306020404,North Newport River,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.67649468,-81.19798058
152052,6325377,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.91626888,-80.97796618
152058,6317479,outlet,SPGA306020403,Ossabaw Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.86746282,-80.99982832
152066,6325425,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.50631282,-81.26668012
152067,6314249,outlet,SPGA306020401,Wilmington River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.96580528,-80.95701932
152139,6318015,outlet,SPGA306020407,Sapelo River-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.55102122,-81.31341978
152153,6317793,outlet,SPGA306020404,North Newport River,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.71318082,-81.20827632
153077,6322363,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.35321362,-81.33252838
14352318,14352318,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.30341268,-81.41186692
14353046,14353046,outlet,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,n/a,31.32802468,-81.34686632
14352922,14352922,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.33222202,-81.37338938
14352934,14352934,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.31149682,-81.40733298
9901295,9901295,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.26043868,-81.28234838
9902147,9902147,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.25436482,-81.28152738
9901143,9901143,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.29200428,-81.39139258
9901147,9901147,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.29200428,-81.39139258
9902121,9902121,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.28757822,-81.28958118
9907127,9907127,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.21859328,-81.31134472
9903509,9903509,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.23947328,-81.28582038
9901081,9901081,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.30218102,-81.37513958
9903507,9903507,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.27264642,-81.28466578
9902207,9902207,outlet,SPGA307010605,Altamaha River-Atlantic Ocean,Altamaha,Altamaha,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.22467182,-81.30030752
9902873,9902873,outlet,SPGA307020303,Little Satilla River,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.03685922,-81.48704992
9902271,9902271,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.14887149,-81.41039332
9901787,9901787,outlet,SPGA307020303,Little Satilla River,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.02565542,-81.42596638
9903385,9903385,outlet,SPGA307020303,Little Satilla River,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.04803302,-81.46471738
9901773,9901773,outlet,SPGA307020303,Little Satilla River,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.04487962,-81.43622512
9901221,9901221,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.28496668,-81.40179872
9902367,9902367,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.27080768,-81.37811372
9901313,9901313,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.25641428,-81.37914058
9902267,9902267,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.15242409,-81.40935552
9901791,9901791,outlet,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.01534009,-81.42992572
9903411,9903411,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.15006289,-81.44396692
9903417,9903417,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.17923728,-81.41219078
9902597,9902597,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.18566442,-81.42265838
9903491,9903491,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.26037808,-81.39447392
9903647,9903647,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.14256569,-81.44561458
9903769,9903769,outlet,SPGA307020303,Little Satilla River,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.04384749,-81.42501678
9903807,9903807,outlet,SPGA307020303,Little Satilla River,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.01617189,-81.45961578
9903805,9903805,outlet,SPGA307020303,Little Satilla River,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.02493342,-81.48012172
9905081,9905081,outlet,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,30.95255162,-81.43663132
9902369,9902369,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.28552888,-81.42306758
9904793,9904793,outlet,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,30.92708502,-81.41736178
9902573,9902573,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.16057622,-81.36644718
9903163,9903163,outlet,SPGA307020302,Brunswick River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,31.11923102,-81.43029938
6399779,6399779,outlet,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,30.98263802,-81.45738398
18257965,18257965,outlet,SPFL307020409,Lower St. Marys River,St. Marys,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,n/a,30.71141169,-81.47246998
